,frame,Nose_x,Nose_y,Nose_z,Nose_s,Neck_x,Neck_y,Neck_z,Neck_s,Rshoulder_x,Rshoulder_y,Rshoulder_z,Rshoulder_s,Relbow_x,Relbow_y,Relbow_z,Relbow_s,Rwrist_x,Rwrist_y,Rwrist_z,Rwrist_s,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lshoulder_s,Lelbow_x,Lelbow_y,Lelbow_z,Lelbow_s,Lwrist_x,Lwrist_y,Lwrist_z,Lwrist_s,Rhip_x,Rhip_y,Rhip_z,Rhip_s,Rknee_x,Rknee_y,Rknee_z,Rknee_s,Rankle_x,Rankle_y,Rankle_z,Rankle_s,Lhip_x,Lhip_y,Lhip_z,Lhip_s,Lknee_x,Lknee_y,Lknee_z,Lknee_s,Lankle_x,Lankle_y,Lankle_z,Lankle_s,Reye_x,Reye_y,Reye_z,Reye_s,Leye_x,Leye_y,Leye_z,Leye_s,Rear_x,Rear_y,Rear_z,Rear_s,Lear_x,Lear_y,Lear_z,Lear_s
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000487_s_keypoints.json,0.275549,0.23575900000000002,2.472,0.99436,0.28367600000000004,0.236224,2.479,0.9036850000000001,0.129128,0.246491,2.674,0.845059,0.0402601,0.0585737,2.963,0.9404030000000001,0.032721,-0.144041,3.083,0.934217,0.469991,0.268796,2.65,0.825199,0.719108,0.205085,2.8139999999999996,0.8683120000000001,0.8921969999999999,0.0290986,2.864,0.828412,0.21073699999999998,-0.0828579,2.987,0.8467049999999999,0.18723399999999998,-0.44436099999999995,3.0789999999999997,0.8816200000000001,0.253565,-0.71716,3.315,0.806363,0.438503,-0.07367430000000001,3.0010000000000003,0.795855,0.525604,-0.380187,2.965,0.8675120000000001,0.46337700000000004,-0.6451140000000001,3.32,0.918675,0.243738,0.266352,2.467,0.861253,0.31300900000000004,0.25810700000000003,2.463,0.8591639999999999,0.212418,0.305829,2.471,0.8424370000000001,0.390817,0.315899,2.623,0.799253,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000488_s_keypoints.json,0.28126,0.23425,2.458,0.990956,0.281401,0.23392,2.458,0.8970549999999999,0.13711500000000001,0.237256,2.665,0.8253159999999999,0.0401491,0.057562800000000004,2.94,0.925694,0.041417699999999995,-0.15293199999999998,3.068,0.934941,0.476649,0.259825,2.642,0.8493649999999999,0.717729,0.196212,2.8080000000000003,0.866826,0.8883340000000001,0.0199896,2.8510000000000004,0.8182149999999999,0.228713,-0.08286560000000001,2.9789999999999996,0.8442709999999999,0.187631,-0.45493500000000003,3.0869999999999997,0.873704,0.25267399999999995,-0.7047829999999999,3.304,0.824422,0.454517,-0.082591,2.983,0.812705,0.521205,-0.377334,2.9410000000000003,0.8679959999999999,0.46219399999999994,-0.6705810000000001,3.241,0.896043,0.257536,0.257133,2.4530000000000003,0.862102,0.319606,0.256912,2.454,0.882724,0.21272,0.30580999999999997,2.472,0.857302,0.38798699999999997,0.313291,2.603,0.744168,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000489_s_keypoints.json,0.280382,0.225503,2.447,0.9639129999999999,0.280402,0.22541,2.447,0.890178,0.137156,0.22049899999999997,2.662,0.8344299999999999,0.0405375,0.0484543,2.943,0.894803,0.0416124,-0.162139,3.062,0.968218,0.483857,0.258805,2.635,0.885867,0.72623,0.187162,2.8080000000000003,0.848893,0.8821209999999999,0.00237501,2.83,0.859454,0.22818000000000002,-0.0919548,2.972,0.8371649999999999,0.185808,-0.441608,3.0589999999999997,0.8710610000000001,0.242339,-0.704289,3.302,0.8282799999999999,0.45236000000000004,-0.0913163,2.97,0.817926,0.50764,-0.383628,2.9160000000000004,0.8628530000000001,0.46595600000000004,-0.732282,3.2030000000000003,0.903409,0.264385,0.24840500000000001,2.445,0.899367,0.327251,0.24173699999999998,2.4530000000000003,0.95731,0.212418,0.304467,2.463,0.840239,0.404565,0.305262,2.6039999999999996,0.721637,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000490_s_keypoints.json,0.29506600000000005,0.21736850000000002,2.442,0.0,0.28647,0.21656199999999998,2.434,0.8419540000000001,0.144806,0.219004,2.647,0.8373940000000001,0.0490748,0.03907290000000001,2.918,0.86113,0.0416819,-0.161656,3.045,0.9578049999999999,0.490968,0.25019600000000003,2.6289999999999996,0.890735,0.733833,0.178242,2.804,0.843174,0.88181,0.00215841,2.8289999999999997,0.799438,0.23612399999999997,-0.100517,2.955,0.827973,0.175101,-0.44678,3.029,0.869167,0.242127,-0.714091,3.301,0.814438,0.44979600000000003,-0.100228,2.952,0.79985,0.503884,-0.389612,2.8939999999999997,0.8532270000000001,0.46249799999999996,-0.740546,3.111,0.8499709999999999,0.270729,0.243424,2.4334999999999996,0.0,0.331969,0.239444,2.4320000000000004,0.0,0.21984299999999998,0.296674,2.463,0.863557,0.419026,0.288009,2.595,0.732178,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000491_s_keypoints.json,0.30975,0.209234,2.437,0.883368,0.29430700000000004,0.201454,2.435,0.812525,0.152266,0.201457,2.634,0.855683,0.049363300000000006,0.029639099999999995,2.918,0.833937,0.0419651,-0.17053,3.0389999999999997,0.9400219999999999,0.496012,0.248414,2.614,0.9002370000000001,0.72614,0.17848699999999998,2.807,0.857833,0.8826510000000001,0.00195318,2.833,0.8566290000000001,0.234893,-0.118298,2.937,0.817236,0.17530199999999999,-0.457275,3.037,0.8784,0.242153,-0.70348,3.298,0.805573,0.465305,-0.11813199999999999,2.9360000000000004,0.800392,0.505313,-0.436467,2.904,0.856799,0.465668,-0.778628,3.069,0.8807370000000001,0.277073,0.238443,2.4219999999999997,0.9820200000000001,0.336687,0.23715100000000003,2.411,0.983215,0.22686699999999999,0.288083,2.455,0.8442219999999999,0.416688,0.277997,2.5780000000000003,0.701156,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000492_s_keypoints.json,0.31605550000000004,0.1929565,2.426,0.0,0.30861,0.185625,2.427,0.8114100000000001,0.159409,0.192045,2.6189999999999998,0.897208,0.0669824,0.0114441,2.9,0.8298,0.0508476,-0.178922,3.016,0.9074270000000001,0.49268,0.230613,2.594,0.831986,0.724086,0.177894,2.799,0.8615379999999999,0.881367,0.00212761,2.8289999999999997,0.825728,0.242733,-0.127184,2.925,0.817463,0.173952,-0.46367700000000006,3.0180000000000002,0.8873270000000001,0.241704,-0.7130350000000001,3.295,0.804758,0.462179,-0.135656,2.915,0.8199420000000001,0.5004970000000001,-0.441572,2.877,0.8917700000000001,0.47046800000000005,-0.790207,3.04,0.845103,0.275488,0.22913699999999998,2.405,0.0,0.34215650000000003,0.2244085,2.396,0.0,0.233891,0.279492,2.447,0.749988,0.423155,0.26879699999999995,2.568,0.777122,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000493_s_keypoints.json,0.322361,0.176679,2.415,0.9508909999999999,0.32153699999999996,0.183977,2.41,0.82945,0.159141,0.18316,2.605,0.923423,0.07569069999999999,0.00188894,2.8810000000000002,0.853075,0.05988009999999999,-0.187452,3.0010000000000003,0.876966,0.499568,0.221689,2.5869999999999997,0.79991,0.73246,0.15171099999999998,2.798,0.861507,0.8860309999999999,0.00188968,2.842,0.822312,0.242662,-0.145255,2.9189999999999996,0.8681120000000001,0.16351300000000002,-0.461554,3.0,0.864079,0.24296399999999999,-0.7263569999999999,3.31,0.786187,0.46911899999999995,-0.15321700000000002,2.903,0.8540409999999999,0.49611099999999997,-0.44686899999999996,2.8510000000000004,0.85219,0.450092,-0.825205,3.031,0.826081,0.273903,0.219831,2.388,0.8884989999999999,0.34762600000000005,0.211666,2.381,0.854008,0.245691,0.260823,2.488,0.778634,0.42896000000000006,0.251181,2.5540000000000003,0.735334,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000494_s_keypoints.json,0.32725,0.16794,2.396,0.976766,0.326561,0.174966,2.3930000000000002,0.851391,0.166068,0.181552,2.591,0.9113120000000001,0.0841309,-0.00732102,2.865,0.8615809999999999,0.09683220000000001,-0.232481,2.9789999999999996,0.8572069999999999,0.506074,0.196734,2.5789999999999997,0.8057310000000001,0.732299,0.151594,2.7960000000000003,0.827941,0.890134,-0.00676949,2.8280000000000003,0.787728,0.25051799999999996,-0.153901,2.907,0.883408,0.15315299999999998,-0.467674,2.98,0.846458,0.242615,-0.725367,3.305,0.7735,0.46733199999999997,-0.16179000000000002,2.889,0.855,0.491433,-0.46869099999999997,2.824,0.818978,0.44938999999999996,-0.824362,3.0269999999999997,0.8305520000000001,0.287144,0.2039,2.376,0.849643,0.364133,0.190111,2.391,0.8510629999999999,0.259207,0.24390799999999999,2.397,0.8282149999999999,0.435385,0.242371,2.545,0.647768,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000495_s_keypoints.json,0.324731,0.158826,2.376,0.958257,0.330781,0.165744,2.369,0.877867,0.173486,0.18043,2.5780000000000003,0.8861129999999999,0.101233,-0.0160569,2.847,0.871411,0.105129,-0.23128800000000002,2.9530000000000003,0.9189120000000001,0.527965,0.187551,2.568,0.814984,0.740318,0.151373,2.7939999999999996,0.804601,0.895692,0.00188371,2.845,0.775544,0.25836,-0.15334,2.8939999999999997,0.912674,0.14354,-0.46702299999999997,2.975,0.856093,0.242472,-0.725614,3.306,0.767957,0.473233,-0.16081700000000002,2.872,0.8678440000000001,0.49778,-0.47527600000000003,2.81,0.814637,0.449191,-0.824213,3.0260000000000002,0.8425959999999999,0.30268,0.181884,2.3819999999999997,0.881682,0.369199,0.17399,2.376,0.9293889999999999,0.265506,0.23489200000000002,2.385,0.8035439999999999,0.44841800000000004,0.22474499999999997,2.528,0.6838380000000001,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000496_s_keypoints.json,0.331549,0.143564,2.37,0.9235629999999999,0.329326,0.157475,2.355,0.866351,0.188655,0.171536,2.565,0.826282,0.100852,-0.016038399999999998,2.815,0.897466,0.105361,-0.239758,2.951,0.945525,0.543321,0.179542,2.5660000000000003,0.8426030000000001,0.748317,0.151053,2.792,0.787357,0.8989450000000001,-0.00655327,2.8280000000000003,0.762301,0.256793,-0.161655,2.8760000000000003,0.8829940000000001,0.13401400000000002,-0.47465,2.965,0.8397899999999999,0.242267,-0.724481,3.301,0.762985,0.47061400000000003,-0.177971,2.855,0.8354870000000001,0.50241,-0.488904,2.7880000000000003,0.841274,0.44014,-0.824412,3.0269999999999997,0.830211,0.320837,0.17230299999999998,2.352,0.952126,0.380278,0.17186500000000002,2.352,0.988557,0.271498,0.23318899999999998,2.371,0.8312440000000001,0.472583,0.224852,2.532,0.632754,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000497_s_keypoints.json,0.351827,0.135455,2.358,0.8712559999999999,0.342448,0.14971099999999998,2.346,0.8301350000000001,0.203545,0.162529,2.5469999999999997,0.8233889999999999,0.10873900000000002,-0.0244843,2.795,0.8939309999999999,0.11349200000000001,-0.238123,2.927,0.956866,0.546762,0.177945,2.544,0.864225,0.764838,0.142326,2.7889999999999997,0.7610899999999999,0.8959950000000001,-0.00666053,2.818,0.740244,0.256254,-0.169825,2.864,0.859489,0.142758,-0.47266800000000003,2.9539999999999997,0.844851,0.25244,-0.724615,3.302,0.761217,0.46862299999999996,-0.194661,2.84,0.8262360000000001,0.510336,-0.49658900000000006,2.785,0.876286,0.437783,-0.819643,3.01,0.826849,0.32703699999999997,0.171382,2.343,0.9984149999999999,0.384773,0.16375699999999999,2.334,0.9673780000000001,0.282343,0.234327,2.4619999999999997,0.859885,0.47668299999999997,0.22302199999999997,2.512,0.700897,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000498_s_keypoints.json,0.37350300000000003,0.128175,2.3569999999999998,0.883072,0.348426,0.14171,2.336,0.803558,0.210571,0.15371300000000002,2.535,0.827888,0.10903299999999999,-0.024576900000000002,2.7889999999999997,0.8868590000000001,0.113777,-0.23806300000000002,2.924,0.9340139999999999,0.541912,0.176011,2.52,0.847182,0.783926,0.142552,2.795,0.7340260000000001,0.914481,-0.00685087,2.821,0.671447,0.264642,-0.17844200000000002,2.859,0.834017,0.152229,-0.47348199999999996,2.958,0.8464889999999999,0.252471,-0.724835,3.303,0.762371,0.47549399999999997,-0.20294600000000002,2.83,0.8239299999999999,0.508252,-0.495076,2.772,0.897749,0.44905100000000003,-0.8239,3.025,0.8249129999999999,0.324428,0.169854,2.3209999999999997,0.968102,0.3881,0.161927,2.31,0.931399,0.291877,0.23004000000000002,2.416,0.830968,0.47267200000000004,0.205339,2.488,0.6730430000000001,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000499_s_keypoints.json,0.376981,0.126645,2.332,0.9378219999999999,0.36007100000000003,0.13323800000000002,2.3169999999999997,0.796607,0.216338,0.144402,2.512,0.837032,0.125113,-0.0417311,2.7689999999999997,0.845917,0.12193299999999999,-0.236527,2.9010000000000002,0.8995299999999999,0.545967,0.174796,2.504,0.835808,0.781532,0.150687,2.786,0.763922,0.9160790000000001,-0.00685538,2.826,0.700125,0.271355,-0.185834,2.8369999999999997,0.8194450000000001,0.160252,-0.46955600000000003,2.9339999999999997,0.861555,0.252233,-0.724221,3.3,0.7764449999999999,0.47459399999999996,-0.193851,2.824,0.824105,0.515087,-0.502157,2.765,0.896975,0.43815299999999996,-0.820616,3.013,0.8273870000000001,0.330894,0.169276,2.315,0.908065,0.398884,0.160304,2.289,0.9141290000000001,0.302754,0.214202,2.324,0.814267,0.47548100000000004,0.188047,2.4619999999999997,0.651345,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000500_s_keypoints.json,0.38037600000000005,0.12554400000000002,2.309,0.939471,0.371866,0.132234,2.301,0.825241,0.21541,0.13583399999999998,2.496,0.847176,0.132959,-0.050001699999999996,2.748,0.824677,0.121929,-0.23589699999999997,2.8960000000000004,0.9013709999999999,0.5676100000000001,0.174085,2.495,0.781624,0.795359,0.124176,2.7739999999999996,0.713484,0.9057299999999999,-0.00693595,2.821,0.665157,0.278756,-0.185081,2.822,0.80423,0.16916199999999998,-0.469551,2.9330000000000003,0.8740100000000001,0.242473,-0.735125,3.303,0.7719199999999999,0.47848,-0.209062,2.7960000000000003,0.826886,0.5135569999999999,-0.49179700000000004,2.7539999999999996,0.9559110000000001,0.43988999999999995,-0.823794,3.025,0.8272379999999999,0.350092,0.168258,2.299,0.879151,0.420358,0.16050899999999999,2.29,0.939946,0.312251,0.217731,2.2880000000000003,0.8488319999999999,0.506987,0.19575599999999999,2.4659999999999997,0.631676,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000501_s_keypoints.json,0.38603699999999996,0.12479900000000001,2.2969999999999997,0.898891,0.377118,0.13148900000000002,2.2880000000000003,0.835356,0.221148,0.134521,2.471,0.8286,0.149854,-0.0413055,2.742,0.81285,0.129712,-0.234112,2.873,0.8786879999999999,0.5900850000000001,0.166393,2.491,0.80498,0.810822,0.09849580000000001,2.7969999999999997,0.6388189999999999,0.908803,-0.0153914,2.804,0.614441,0.2852,-0.19198800000000002,2.7969999999999997,0.7898850000000001,0.177249,-0.467528,2.92,0.881707,0.24115,-0.721399,3.287,0.762663,0.494547,-0.20008299999999998,2.7880000000000003,0.8059029999999999,0.5138159999999999,-0.5000439999999999,2.7539999999999996,0.940627,0.447427,-0.8208549999999999,3.014,0.8308690000000001,0.367424,0.166248,2.273,0.947627,0.430424,0.15889,2.2680000000000002,0.9691270000000001,0.320994,0.21880100000000002,2.299,0.890235,0.520088,0.194909,2.455,0.603534,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000502_s_keypoints.json,0.403715,0.130575,2.276,0.86805,0.37588699999999997,0.123856,2.279,0.828565,0.227214,0.12581099999999998,2.4530000000000003,0.823881,0.146796,-0.032108199999999996,2.682,0.811887,0.128841,-0.241046,2.8539999999999996,0.878099,0.583629,0.164596,2.464,0.792812,0.790473,0.132114,2.7569999999999997,0.6439239999999999,0.8842180000000001,-0.00668343,2.8080000000000003,0.676183,0.292401,-0.19112200000000001,2.781,0.7966979999999999,0.17631,-0.464863,2.904,0.8731700000000001,0.24054499999999998,-0.71967,3.279,0.758524,0.485249,-0.204691,2.735,0.8178449999999999,0.511371,-0.506664,2.742,0.882186,0.43727299999999997,-0.8189489999999999,3.0069999999999997,0.8304040000000001,0.371143,0.164883,2.253,0.968783,0.427625,0.157701,2.25,0.935918,0.3365,0.22157600000000002,2.406,0.8790870000000001,0.5234880000000001,0.193277,2.436,0.6137199999999999,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000503_s_keypoints.json,0.41564799999999996,0.130063,2.2640000000000002,0.882603,0.381459,0.13048900000000002,2.271,0.800532,0.240994,0.132543,2.437,0.793293,0.154902,-0.032154,2.681,0.820883,0.12830899999999998,-0.239581,2.835,0.862517,0.588753,0.171255,2.454,0.795892,0.788552,0.131461,2.7489999999999997,0.570765,0.8965780000000001,-0.00694182,2.82,0.5421189999999999,0.299512,-0.18143,2.7689999999999997,0.785266,0.175974,-0.472786,2.897,0.864714,0.23136500000000002,-0.722737,3.293,0.744455,0.479471,-0.190572,2.656,0.8213459999999999,0.511123,-0.506451,2.74,0.8740760000000001,0.437788,-0.820161,3.011,0.839482,0.37102199999999996,0.164853,2.249,0.930084,0.43822799999999995,0.156565,2.234,0.902877,0.337133,0.215375,2.262,0.856543,0.528139,0.184867,2.4219999999999997,0.547396,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000504_s_keypoints.json,0.419363,0.14294500000000002,2.246,0.9248709999999999,0.39757600000000004,0.142825,2.242,0.791429,0.261692,0.146728,2.418,0.796967,0.153684,-0.0315146,2.655,0.824686,0.153451,-0.237502,2.8110000000000004,0.852025,0.593398,0.170638,2.441,0.8086760000000001,0.799976,0.12303399999999999,2.76,0.639925,0.895812,-0.00685247,2.818,0.6924739999999999,0.306671,-0.189202,2.7569999999999997,0.808286,0.174925,-0.469988,2.88,0.8477180000000001,0.229698,-0.707557,3.27,0.747689,0.479563,-0.195385,2.611,0.83021,0.509828,-0.513576,2.733,0.862034,0.44037600000000005,-0.824717,3.028,0.828785,0.382,0.170414,2.233,0.875684,0.44930600000000004,0.16195,2.219,0.903644,0.35143800000000003,0.21845599999999998,2.219,0.835041,0.541303,0.19892200000000002,2.4130000000000003,0.542359,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000505_s_keypoints.json,0.41699200000000003,0.14216099999999998,2.231,0.936534,0.401987,0.14874500000000002,2.227,0.813079,0.267237,0.15317,2.4019999999999997,0.806659,0.15236,-0.0314798,2.6319999999999997,0.825261,0.152532,-0.235666,2.7889999999999997,0.8515299999999999,0.608837,0.178226,2.4419999999999997,0.7953520000000001,0.8012319999999999,0.106205,2.763,0.63559,0.892634,-0.00694795,2.807,0.721346,0.296597,-0.179457,2.739,0.794521,0.164109,-0.46421899999999994,2.844,0.8280879999999999,0.21736599999999998,-0.700361,3.236,0.754371,0.46975200000000006,-0.191224,2.5580000000000003,0.8306979999999999,0.519098,-0.514822,2.74,0.865798,0.446956,-0.828731,3.01,0.8255809999999999,0.393205,0.169261,2.217,0.85509,0.46278800000000003,0.16198099999999999,2.218,0.931639,0.353962,0.226593,2.233,0.8714790000000001,0.55267,0.205182,2.397,0.5245920000000001,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000506_s_keypoints.json,0.42070100000000005,0.14086600000000002,2.214,0.898488,0.405623,0.147777,2.209,0.8561559999999999,0.265505,0.159477,2.384,0.841726,0.158301,-0.022696200000000003,2.602,0.858022,0.151172,-0.233546,2.764,0.858253,0.622628,0.178008,2.437,0.8014399999999999,0.816674,0.07227610000000001,2.787,0.606379,0.8903989999999999,-0.015432900000000001,2.8,0.699388,0.295088,-0.17873,2.727,0.779183,0.145283,-0.48741899999999994,2.825,0.805231,0.215394,-0.69372,3.2060000000000004,0.765958,0.463099,-0.188829,2.522,0.832608,0.517255,-0.5213800000000001,2.7310000000000003,0.852009,0.437959,-0.829299,3.012,0.832807,0.410541,0.167723,2.2,0.889007,0.465555,0.160476,2.198,0.9369770000000001,0.360171,0.22624499999999997,2.228,0.8853120000000001,0.568405,0.213047,2.401,0.483818,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000507_s_keypoints.json,0.426343,0.14057999999999998,2.208,0.8801469999999999,0.409408,0.14668399999999998,2.194,0.8561049999999999,0.2646,0.15880999999999998,2.375,0.846965,0.15761,-0.0226111,2.589,0.8718819999999999,0.14973399999999998,-0.23175199999999999,2.741,0.853576,0.62676,0.17699600000000001,2.424,0.807722,0.812805,0.08040510000000001,2.7739999999999996,0.616134,0.884908,-0.00705546,2.81,0.7440859999999999,0.29341,-0.186229,2.7119999999999997,0.773306,0.13486800000000002,-0.490667,2.793,0.813246,0.224146,-0.67082,3.1910000000000003,0.768358,0.457867,-0.194296,2.4930000000000003,0.8396030000000001,0.506954,-0.5275810000000001,2.718,0.846308,0.447971,-0.830918,3.0180000000000002,0.813465,0.408225,0.166828,2.186,0.905342,0.472206,0.160648,2.198,0.9441959999999999,0.364009,0.224352,2.211,0.8745620000000001,0.5695885,0.2157025,2.3899999999999997,0.528943,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000508_s_keypoints.json,0.430907,0.139948,2.1959999999999997,0.8654290000000001,0.40636,0.145547,2.177,0.8651559999999999,0.263536,0.158333,2.364,0.867632,0.156681,-0.014756299999999998,2.572,0.884186,0.14874600000000002,-0.23045700000000002,2.7239999999999998,0.838511,0.6216729999999999,0.175405,2.404,0.79756,0.804801,0.08817589999999999,2.7460000000000004,0.5945600000000001,0.901756,-0.00709764,2.8089999999999997,0.66257,0.29932,-0.184808,2.6889999999999996,0.8089609999999999,0.12441500000000001,-0.49291999999999997,2.758,0.825974,0.23049299999999998,-0.670188,3.142,0.729631,0.459879,-0.192051,2.4619999999999997,0.850666,0.5069140000000001,-0.544245,2.718,0.8615299999999999,0.436496,-0.8176760000000001,3.002,0.826933,0.40657600000000005,0.166249,2.176,0.9061299999999999,0.469117,0.159644,2.182,0.929803,0.36514800000000003,0.224996,2.217,0.8784569999999999,0.5707720000000001,0.218358,2.379,0.508057,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000509_s_keypoints.json,0.425883,0.144995,2.171,0.887835,0.404704,0.14490999999999998,2.168,0.8607530000000001,0.261943,0.157408,2.35,0.8684790000000001,0.15571600000000002,-0.014634000000000001,2.5580000000000003,0.874956,0.139257,-0.22862399999999997,2.702,0.8448450000000001,0.6174069999999999,0.174066,2.387,0.7988770000000001,0.82601,0.0886922,2.76,0.6447579999999999,0.9070540000000001,-0.015457499999999999,2.798,0.646044,0.289196,-0.191947,2.6719999999999997,0.787659,0.122754,-0.487274,2.7239999999999998,0.8441219999999999,0.225863,-0.7049880000000001,3.082,0.778573,0.45436400000000005,-0.18998099999999998,2.434,0.848772,0.513965,-0.535285,2.714,0.855241,0.437309,-0.8287909999999999,3.009,0.841623,0.402565,0.17793,2.155,0.890926,0.464764,0.158334,2.162,0.9333889999999999,0.362444,0.23012800000000003,2.2,0.874526,0.567185,0.217045,2.364,0.579842,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000510_s_keypoints.json,0.42256000000000005,0.143771,2.154,0.874085,0.401735,0.143752,2.1519999999999997,0.858806,0.260577,0.156588,2.339,0.862867,0.14742,-0.014648300000000001,2.5469999999999997,0.872165,0.129275,-0.234829,2.677,0.828759,0.622197,0.17335599999999998,2.378,0.821883,0.8392569999999999,0.0803279,2.7760000000000002,0.6222409999999999,0.9054559999999999,-0.0155439,2.793,0.635933,0.279573,-0.199736,2.661,0.7747729999999999,0.121241,-0.48964399999999997,2.69,0.861176,0.231841,-0.7320979999999999,3.033,0.775249,0.449622,-0.195521,2.4090000000000003,0.8342219999999999,0.51407,-0.55208,2.715,0.8673270000000001,0.437309,-0.828889,3.009,0.840859,0.400835,0.170537,2.146,0.8924469999999999,0.462996,0.164049,2.154,0.927258,0.359694,0.221761,2.184,0.8625860000000001,0.562783,0.215604,2.346,0.634048,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000511_s_keypoints.json,0.415671,0.137173,2.153,0.898083,0.399162,0.14269400000000002,2.138,0.853506,0.259711,0.156174,2.331,0.873727,0.146932,-0.0143172,2.544,0.8750020000000001,0.120324,-0.23358600000000002,2.665,0.857017,0.608775,0.164179,2.353,0.817658,0.835356,0.0715515,2.763,0.673661,0.921408,-0.0155495,2.7889999999999997,0.6975180000000001,0.278225,-0.20672100000000002,2.648,0.781058,0.120137,-0.50075,2.66,0.814338,0.22796100000000002,-0.766846,2.985,0.850627,0.44553000000000004,-0.193941,2.386,0.831364,0.5028739999999999,-0.548606,2.697,0.8638299999999999,0.437321,-0.828117,3.0069999999999997,0.834525,0.39850399999999997,0.163053,2.135,0.8993450000000001,0.45951899999999996,0.15648099999999998,2.1390000000000002,0.961082,0.350704,0.220106,2.169,0.8874,0.561747,0.214952,2.343,0.63764,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000512_s_keypoints.json,0.40681,0.136425,2.142,0.9245260000000001,0.392554,0.129498,2.137,0.837915,0.258269,0.155113,2.318,0.8631,0.130271,-0.0144983,2.528,0.867624,0.11129000000000001,-0.249023,2.6489999999999996,0.877143,0.5966229999999999,0.155745,2.335,0.77278,0.796089,0.11026,2.661,0.663026,0.9328879999999999,-0.0242276,2.772,0.562824,0.268751,-0.205954,2.636,0.795795,0.127593,-0.5057119999999999,2.642,0.811867,0.23350300000000002,-0.819308,2.9389999999999996,0.858791,0.435095,-0.192575,2.369,0.817561,0.501582,-0.547956,2.6919999999999997,0.8608620000000001,0.447104,-0.8382280000000001,3.011,0.845758,0.385096,0.162863,2.133,0.865991,0.450194,0.155364,2.126,0.9565799999999999,0.34476599999999996,0.21665399999999999,2.134,0.834289,0.550388,0.20626599999999998,2.325,0.6406069999999999,
C:\Users\ynishida\Documents\python\test0111\hiranokun_test\smalljpegs_json\000513_s_keypoints.json,0.396229,0.134891,2.12,0.926675,0.375979,0.11504400000000001,2.12,0.803372,0.249904,0.147063,2.307,0.830276,0.12175799999999999,-0.0220867,2.516,0.849658,0.102593,-0.24769899999999997,2.636,0.9155409999999999,0.552696,0.131971,2.302,0.7741819999999999,0.733354,0.12884500000000002,2.531,0.795226,0.8753629999999999,0.0022655,2.781,0.825937,0.24982800000000002,-0.21257600000000001,2.61,0.785049,0.134678,-0.534936,2.625,0.8367889999999999,0.227942,-0.8712030000000001,2.87,0.864511,0.430541,-0.21983699999999998,2.346,0.783805,0.49859899999999996,-0.544254,2.674,0.8778379999999999,0.455003,-0.827023,3.002,0.8534790000000001,0.366439,0.160669,2.103,0.8565,0.44146899999999994,0.154412,2.115,0.948526,0.334895,0.208222,2.114,0.853964,0.5354180000000001,0.18187899999999999,2.291,0.642033,
