Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.744,198.96756,23.239265,330.963805,167.77579,-152.649285,410.472105,162.66434,132.736025,420.384945,359.33914,-248.876705,187.673035,550.13407,-104.018305,237.138735,357.73197,228.782045,200.179505,520.28775,83.317385,284.459285,27.17105,-176.298095,-9.464415,-27.17105,176.298095,9.464415,310.90854,-44.634515,-304.988285,155.57224,-70.967285,-652.581695,299.655,76.683165,-292.572575,147.17948,91.221805,-641.239025,189.58115,-5.479855,651.052185,0,0,0
0.748,199.057805,23.457455,330.74588,167.797185,-152.096865,410.27945,162.789245,132.566955,420.31167,360.748845,-247.732115,188.93924,551.145815,-102.635195,239.84286,358.892945,227.764225,201.52664,521.065615,82.352965,286.43045,27.075435,-176.315125,-9.43326,-27.075435,176.315125,9.43326,313.426145,-44.741335,-300.75843,157.921085,-70.861145,-648.23819,301.764465,77.455015,-288.33158,149.541135,91.139585,-636.89012,189.695675,-5.223025,650.57937,0,0,0
0.752,199.118645,23.611485,330.526605,167.780025,-151.588465,410.094115,162.874635,132.371495,420.237305,362.133605,-246.643035,190.274905,552.121215,-101.311365,242.562615,360.016415,226.768035,202.890925,521.789795,81.377965,288.464845,26.995545,-176.348115,-9.391295,-26.995545,176.348115,9.391295,315.833375,-44.906645,-296.587435,160.276855,-70.784635,-643.861815,303.863405,78.197965,-284.033385,151.906555,91.035065,-632.501105,189.772215,-5.002655,650.137085,0,0,0
0.756,199.15292,23.70212,330.30059,167.73227,-151.12185,409.92389,162.92209,132.14914,420.1651,363.49728,-245.62954,191.68829,553.06711,-100.04367,245.30835,361.09921,225.79953,204.27221,522.46201,80.3826,290.56646,26.93143,-176.39151,-9.34076,-26.93143,176.39151,9.34076,318.11996,-45.12515,-292.47196,162.64182,-70.74167,-639.44815,305.95261,78.91318,-279.67777,154.27646,90.91123,-628.0659,189.8082,-4.8229,649.72296,0,0,0
0.76,199.17005,23.73349,330.073095,167.66523,-150.69455,409.779385,162.93616,131.89901,420.099575,364.84064,-244.71238,193.186005,553.98792,-98.82871,248.089935,362.13916,224.86526,205.669895,523.08631,79.36441,292.739105,26.88269,-176.43808,-9.284945,-26.88269,176.43808,9.284945,320.28919,-45.38608,-288.391755,165.01862,-70.73459,-634.992765,308.0293,79.59976,-275.268095,156.65186,90.76919,-623.578585,189.79975,-4.68668,649.332365,0,0,0
0.764,199.18255,23.711515,329.85733,167.58996,-150.303255,409.66983,162.91986,131.619775,420.0463,366.15936,-243.904085,194.77005,554.88165,-97.665435,250.91727,363.13501,223.970735,207.08402,523.6701,78.328155,294.98575,26.84888,-176.481355,-9.22769,-26.84888,176.481355,9.22769,322.36114,-45.673675,-284.30762,167.40887,-70.763395,-630.49222,310.09106,80.254975,-270.80661,159.03357,90.608855,-619.03477,189.74206,-4.596465,648.96036,0,0,0
0.768,199.202545,23.64255,329.669825,167.511995,-149.94363,409.599755,162.873015,131.3118,420.010895,367.447355,-243.2023,196.436065,555.742035,-96.55258,253.798855,364.085845,223.12198,208.518035,524.221155,77.28495,297.308985,26.829985,-176.51724,-9.172515,-26.829985,176.51724,9.172515,324.367945,-45.97012,-280.168915,169.812895,-70.82443,-625.944035,312.136325,80.87741,-266.292605,161.421845,90.43009,-614.432135,189.632045,-4.55276,648.604035,0,0,0
0.772,199.24057,23.53324,329.52674,167.4313,-149.6102,409.56946,162.79312,130.97733,419.99829,368.70212,-242.59018,198.17304,556.56631,-95.48666,256.73938,364.99228,222.32364,209.9787,524.74624,76.24588,299.70984,26.82675,-176.54367,-9.12146,-26.82675,176.54367,9.12146,326.34012,-46.26046,-275.93243,172.2308,-70.9111,-621.34649,314.16507,81.46878,-261.72363,163.81692,90.23319,-609.77103,189.47067,-4.55337,648.26343,0,0,0
0.776,199.303375,23.39182,329.439245,167.344145,-149.29629,409.578035,162.675995,130.62094,420.011625,369.923855,-242.04336,199.966645,557.359095,-94.46157,259.739715,365.859405,221.57608,211.473975,525.249115,75.21653,302.188505,26.840055,-176.56009,-9.074555,-26.840055,176.56009,9.074555,328.297945,-46.53512,-271.573605,174.662385,-71.01413,-616.697175,316.178315,82.03489,-257.095545,166.218535,90.02048,-605.053775,189.261135,-4.59262,647.940955,0,0,0
0.78,199.39002,23.230165,329.41077,167.245,-148.993895,409.62451,162.51599,130.251525,420.05237,371.11255,-241.533325,201.80103,558.12549,-93.467535,262.79938,366.69611,220.878415,213.00915,525.7273,74.198185,304.74676,26.86865,-176.566405,-9.03052,-26.86865,176.566405,9.03052,330.25336,-46.785765,-267.08466,177.10547,-71.120545,-611.99448,318.17603,82.586725,-252.40381,168.62579,89.799195,-600.28434,189.00678,-4.660645,647.64209,0,0,0
0.784,199.48907,23.06732,329.434995,167.12616,-148.69128,409.708685,162.30719,129.88422,420.120305,372.26544,-241.02466,203.658875,558.86481,-92.48987,265.916325,367.51019,220.23474,214.582465,526.17218,73.19611,307.385625,26.90729,-176.5636,-8.987855,-26.90729,176.5636,8.987855,332.21149,-47.00036,-262.470185,179.55438,-71.21155,-607.240385,320.15485,83.14087,-247.645935,171.0351,89.58515,-595.468695,188.70892,-4.7417,647.371765,0,0,0
0.788,199.58337,22.927155,329.49982,166.98059,-148.373625,409.82953,162.0487,129.539215,420.21588,373.37774,-240.479825,205.52442,559.56885,-91.511745,269.08466,368.30572,219.654575,216.185,526.57287,72.223785,310.10218,26.94751,-176.554415,-8.94513,-26.94751,176.554415,8.94513,334.17285,-47.163545,-257.74365,182.00244,-71.264795,-602.4411,322.10852,83.715975,-242.82354,173.44165,89.400425,-590.61451,188.36731,-4.815155,647.13227,0,0,0
0.792,199.65483,22.830785,329.59058,166.80272,-148.026035,409.98584,161.74492,129.236295,420.34314,374.44347,-239.871005,207.38727,560.22362,-90.522125,272.29541,369.08226,219.146025,217.80841,526.91857,71.299285,312.88928,26.98088,-176.543125,-8.90112,-26.98088,176.543125,8.90112,336.13341,-47.261565,-252.92163,184.44493,-71.261255,-597.60379,324.0288,84.326815,-237.94113,175.84081,89.265905,-585.72895,187.98076,-4.860315,646.92432,0,0,0
0.796,199.688585,22.78732,329.69595,166.587635,-147.64151,410.17666,161.402025,128.98575,420.50711,375.457255,-239.18924,209.24484,560.815655,-89.52103,275.54135,369.837385,218.70743,219.45016,527.201275,70.43912,315.73758,27.001635,-176.53372,-8.8555,-27.001635,176.53372,8.8555,338.085925,-47.2908,-248.0192,186.881335,-71.19296,-592.73255,325.906725,84.97708,-233.00522,178.231185,89.19034,-580.81614,187.548685,-4.86441,646.74893,0,0,0
0.8,199.673155,22.793825,329.81115,166.329285,-147.222295,410.40051,161.022765,128.786435,420.71045,376.413755,-238.444825,211.10174,561.336125,-88.517335,278.81933,370.565495,218.327885,221.11358,527.419865,69.663695,318.63427,27.007625,-176.529055,-8.80908,-27.007625,176.529055,8.80908,340.019895,-47.259335,-243.05051,189.314085,-71.065125,-587.82733,327.733335,85.659425,-228.02292,180.614505,89.167965,-575.87705,187.069705,-4.824895,646.60608,0,0,0
0.804,199.60046,22.84232,329.935395,166.0213,-146.77566,410.654815,160.60638,128.63278,420.953525,377.30597,-237.65909,212.967435,561.78229,-87.52084,282.128575,371.25683,217.99533,222.804715,527.58026,69.00076,321.561375,26.99835,-176.53104,-8.761685,-26.99835,176.53104,8.761685,341.92193,-47.18069,-238.031585,191.74591,-70.89011,-582.887755,329.50165,86.3627,-222.998625,182.99408,89.18466,-570.911045,186.54083,-4.74521,646.493445,0,0,0
0.808,199.466555,22.926455,330.07001,165.658565,-146.308345,410.93683,160.151185,128.519845,421.23602,378.128115,-236.853635,214.85419,562.154175,-86.538815,285.46851,371.901425,217.701175,224.52948,527.686525,68.464235,324.49896,26.973995,-176.541505,-8.71051,-26.973995,176.541505,8.71051,343.780025,-47.067075,-232.97687,194.178955,-70.681395,-577.91446,331.208925,87.077885,-217.93167,185.373655,89.225775,-565.9174,185.959715,-4.629945,646.40765,0,0,0
0.812,199.27399,23.043085,330.21668,165.23822,-145.826175,411.24237,159.65576,128.442135,421.55585,378.87903,-236.044065,216.77637,562.45496,-85.575685,288.83649,372.4942,217.438045,226.29273,527.73816,68.037105,327.42957,26.93567,-176.562745,-8.65131,-26.93567,176.562745,8.65131,345.58923,-46.926395,-227.89392,196.6167,-70.452155,-572.90991,332.85651,87.798215,-212.81872,187.75745,89.279725,-560.89786,185.32703,-4.483765,646.34393,0,0,0
0.816,199.02929,23.18994,330.37713,164.76001,-145.33545,411.56726,159.12018,128.39179,421.90808,379.56256,-235.2428,218.74902,562.68951,-84.63464,292.22888,373.03479,217.19721,228.09839,527.73578,67.68848,330.3435,26.88727,-176.5979,-8.58032,-26.88727,176.5979,8.58032,347.35284,-46.76465,-222.78351,199.06347,-70.2157,-567.87796,334.44684,88.51746,-207.65695,190.14923,89.3374,-555.85703,184.64593,-4.31134,646.29651,0,0,0
0.82,198.74057,23.36066,330.552485,164.22678,-144.84479,411.907595,158.54703,128.35675,422.286865,380.18692,-234.46356,220.783565,562.86417,-83.71887,295.643615,373.52726,216.96704,229.950375,527.6857,67.39068,333.247435,26.8367,-176.65045,-8.495545,-26.8367,176.65045,8.495545,349.07816,-46.59039,-217.644895,201.52414,-69.98676,-562.823945,335.98246,89.22839,-202.445435,192.55326,89.38952,-550.801275,183.92142,-4.12012,646.261105,0,0,0
0.824,198.4146,23.54489,330.74304,163.64324,-144.36569,412.2583,157.9392,128.3223,422.68591,380.76366,-233.71872,222.8833,562.98613,-82.83322,299.0802,373.97747,216.73502,231.85083,527.60076,67.12418,336.16125,26.79564,-176.72348,-8.39722,-26.79564,176.72348,8.39722,350.77367,-46.41494,-212.47839,204.00212,-69.78018,-557.75507,337.46538,89.92264,-197.185,194.97344,89.42594,-545.73832,183.16033,-3.92062,646.23535,0,0,0
0.828,198.05692,23.732785,330.949585,163.01352,-143.908025,412.612005,157.29739,128.274655,423.097355,381.30533,-233.015075,225.043885,563.0596,-81.983645,302.537785,374.38925,216.492855,233.799935,527.49759,66.882995,339.102485,26.77493,-176.817565,-8.288025,-26.77493,176.817565,8.288025,352.44315,-46.248845,-207.285945,206.49844,-69.606265,-552.680145,338.89621,90.593315,-191.878905,197.41238,89.437675,-540.675905,182.37027,-3.724245,646.216615,0,0,0
0.832,197.67287,23.92004,331.17346,162.33937,-143.47601,412.95874,156.61946,128.20532,423.51416,381.821,-232.35236,227.25598,563.08516,-81.17462,306.0155,374.76351,216.23944,235.79706,527.39058,66.67706,342.07806,26.78035,-176.92999,-8.17139,-26.78035,176.92999,8.17139,354.08028,-46.09992,-202.0737,209.01107,-69.4671,-547.6076,340.27169,91.23773,-186.53568,199.86934,89.41943,-535.62025,181.55525,-3.53876,646.20215,0,0,0
0.836,197.268335,24.10654,331.417235,161.620025,-143.06765,413.289305,155.901945,128.11234,423.932375,382.314355,-231.72622,229.508785,563.060755,-80.40738,309.515135,375.098845,215.97873,237.842225,527.284635,66.52573,345.086365,26.811615,-177.05594,-8.049805,-26.811615,177.05594,8.049805,355.671715,-45.97287,-196.849275,211.536095,-69.35757,-542.542545,341.584925,91.85526,-181.171085,202.340295,89.36997,-530.573555,180.713775,-3.36776,646.189325,0,0,0
0.84,196.84355,24.29047,331.67972,160.85551,-142.67682,413.60043,155.14171,127.99805,424.35104,382.78587,-231.12787,231.79208,562.98424,-79.67902,313.0433,375.39311,215.71747,239.936,527.17406,66.44733,348.11813,26.86461,-177.18866,-7.92453,-26.86461,177.18866,7.92453,357.20628,-45.8692,-191.6152,214.06944,-69.26892,-537.48596,342.82701,92.44751,-175.80469,204.82054,89.29132,-525.53364,179.84093,-3.21045,646.17941,0,0,0
0.844,196.387325,24.46661,331.951315,160.046995,-142.29547,413.896085,154.334835,127.86749,424.768765,383.234065,-230.5423,234.093475,562.852535,-78.98102,316.606105,375.641355,215.46564,242.076995,527.045285,66.45282,351.152915,26.933045,-177.31744,-7.800385,-26.933045,177.31744,7.800385,358.677975,-45.7868,-186.370305,216.606565,-69.1908,-532.437775,343.987055,93.0202,-170.459045,207.304685,89.19019,-520.497995,178.931695,-3.06152,646.175135,0,0,0
0.848,195.886005,24.62952,332.21857,159.197705,-141.91516,414.18189,153.478045,127.72644,425.1803,383.655715,-229.95581,236.39874,562.662305,-78.30176,320.20532,375.838945,215.23303,244.26123,526.882275,66.53833,354.16541,27.010815,-177.4303,-7.68701,-27.010815,177.4303,7.68701,360.083815,-45.72156,-181.11401,219.143085,-69.11377,-527.39834,345.053845,93.58154,-165.15829,209.787615,89.07629,-515.46656,177.982315,-2.91345,646.17725,0,0,0
0.852,195.334655,24.7742,332.473175,158.314575,-141.53134,414.463525,152.573605,127.57693,425.579865,384.048155,-229.36545,238.698755,562.413875,-77.63345,323.840175,375.985835,215.02255,246.484895,526.669855,66.67593,357.147005,27.096925,-177.52219,-7.593535,-27.096925,177.52219,7.593535,361.424805,-45.67233,-175.843635,221.679505,-69.0347,-522.366305,346.022825,94.13693,-159.917665,212.268855,88.95688,-510.438605,176.992005,-2.76254,646.185575,0,0,0
0.856,194.739,24.896845,332.716315,157.40789,-141.144955,414.747195,151.6303,127.417475,425.965945,384.41069,-228.778995,240.995735,562.11455,-76.973875,327.512215,376.08769,214.829525,248.748115,526.39354,66.818235,360.117375,27.1956,-177.596865,-7.523315,-27.1956,177.596865,7.523315,362.70684,-45.641965,-170.548675,224.22112,-68.956975,-517.335355,346.8991,94.687565,-154.735405,214.75334,88.833555,-505.408875,175.96166,-2.611575,646.200685,0,0,0
0.86,194.111735,24.99423,332.957335,156.488265,-140.76279,415.041195,150.661235,127.24344,426.344425,384.744305,-228.2103,243.301875,561.773605,-76.327,331.226255,376.153545,214.64249,251.055055,526.045145,66.91678,363.109315,27.313155,-177.66367,-7.473325,-27.313155,177.66367,7.473325,363.940355,-45.63663,-165.210295,226.775735,-68.88864,-512.294895,347.694745,95.23123,-149.595485,217.248825,88.70322,-500.367865,174.892375,-2.46994,646.224305,0,0,0
0.864,193.473545,25.059605,333.212215,155.568025,-140.400785,415.355225,149.683385,127.043245,426.728145,385.056675,-227.678865,245.634765,561.403105,-75.706515,334.990415,376.196565,214.440335,253.414185,525.628325,66.928555,366.151245,27.457915,-177.737705,-7.435055,-27.457915,177.737705,7.435055,365.140295,-45.668305,-159.804875,229.355015,-68.845125,-507.230285,348.428625,95.758945,-144.470975,219.765775,88.555995,-495.303265,173.788485,-2.354825,646.260985,0,0,0
0.868,192.84441,25.086395,333.49462,154.65654,-140.075835,415.69567,148.71154,126.805515,427.13134,385.35765,-227.201205,248.01001,561.01464,-75.127655,338.8114,376.22924,214.202605,255.833,525.153,66.821505,369.2597,27.63658,-177.833645,-7.39978,-27.63658,177.833645,7.39978,366.31591,-45.749295,-154.31583,231.97039,-68.841765,-502.12882,349.12108,96.261325,-139.33234,222.31255,88.382845,-490.20543,172.65593,-2.283175,646.31482,0,0,0
0.872,192.22656,25.07703,333.803225,153.75128,-139.78925,416.060425,147.74829,126.53235,427.560735,385.64819,-226.77869,250.434635,560.61011,-74.59058,342.685915,376.25287,213.92737,258.310485,524.62292,66.59058,372.437445,27.84674,-177.95251,-7.364745,-27.84674,177.95251,7.364745,367.45959,-45.88062,-148.744355,234.62311,-68.87921,-496.988245,349.78259,96.74353,-134.158015,224.8866,88.19,-485.075105,171.49396,-2.25629,646.383055,0,0,0
0.876,191.601115,25.04068,334.121185,152.836775,-139.52578,416.442045,146.783555,126.23929,428.013395,385.917525,-226.39822,252.905725,560.177355,-74.08145,346.597385,376.256265,213.6323,260.836635,524.034775,66.26267,375.678675,28.077195,-178.08133,-7.334195,-28.077195,178.08133,7.334195,368.552105,-46.05075,-143.105835,237.303575,-68.94266,-491.817905,350.411725,97.22562,-128.939245,227.474105,87.99881,-479.923895,170.293625,-2.25894,646.456515,0,0,0
0.88,190.9442,24.986055,334.431795,151.89354,-139.268215,416.833465,145.80266,125.943695,428.484405,386.15215,-226.044825,255.416405,559.69682,-73.586695,350.523095,376.22429,213.339325,263.399445,523.3842,65.879245,378.976835,28.31532,-178.205475,-7.313505,-28.31532,178.205475,7.313505,369.57616,-46.247095,-137.415715,239.99962,-69.015045,-486.631285,351.00188,97.728305,-123.676795,230.06059,87.830845,-474.766615,169.04411,-2.273465,646.526395,0,0,0
0.884,190.242285,24.919955,334.728695,150.905125,-139.006625,417.227235,144.792025,125.655665,428.969605,386.341645,-225.708345,257.960205,559.149505,-73.099945,354.442685,376.144805,213.065825,265.989565,522.669165,65.476895,382.326045,28.552215,-178.317595,-7.304625,-28.552215,178.317595,7.304625,370.522925,-46.462255,-131.681945,242.702485,-69.085905,-481.440955,351.547155,98.263395,-118.377075,232.636815,87.697475,-469.615915,167.738315,-2.289035,646.586855,0,0,0
0.888,189.49335,24.850155,335.014195,149.86127,-138.736935,417.614415,143.73828,125.377385,429.464515,386.4801,-225.381525,260.531655,558.52185,-72.617915,358.347325,376.00946,212.824345,268.601235,521.88819,65.079465,385.719275,28.78198,-178.417665,-7.305755,-28.78198,178.417665,7.305755,371.3938,-46.690305,-125.904385,245.40686,-69.149905,-476.257285,352.04383,98.835995,-113.047935,235.19885,87.601195,-464.482395,166.37409,-2.300475,646.635895,0,0,0
0.892,188.70338,24.78882,335.29626,148.75783,-138.45593,417.98596,142.62605,125.10498,429.96185,386.56495,-225.05829,263.12775,557.80659,-72.13678,362.24176,375.81373,212.62219,271.23315,521.03944,64.69928,389.14856,29.00035,-178.50934,-7.31195,-29.00035,178.50934,7.31195,372.19783,-46.92322,-120.0791,248.10921,-69.20447,-471.08817,352.48994,99.44873,-107.69745,237.74574,87.54047,-459.37568,164.95222,-2.30554,646.6745,0,0,0
0.896,187.879675,24.752595,335.584685,147.593725,-138.159155,418.335545,141.439365,124.835175,430.454315,386.594515,-224.734285,265.748625,557.000035,-71.651465,366.140355,375.554415,212.463285,273.888585,520.120635,64.341215,392.606905,29.203675,-178.595245,-7.316135,-29.203675,178.595245,7.316135,372.944855,-47.151525,-114.207365,250.806435,-69.248015,-465.938445,352.883575,100.103485,-102.334535,240.277745,87.512905,-454.304025,163.473365,-2.301245,646.706635,0,0,0
0.9,187.019565,24.75641,335.881895,146.366665,-137.8407,418.658935,140.166045,124.57031,430.938535,386.564605,-224.40656,268.395875,556.099455,-71.15644,370.059875,375.228425,212.35107,276.572995,519.128995,64.00555,396.089965,29.388215,-178.67499,-7.311155,-29.388215,178.67499,7.311155,373.635585,-47.36615,-108.306555,253.494355,-69.27857,-460.810245,353.220545,100.80237,-96.970275,242.795805,87.51611,-449.273025,161.935335,-2.28125,646.735475,0,0,0
0.904,186.108795,24.80878,336.181945,145.074855,-137.49475,418.955375,138.801305,124.31702,431.414725,386.469575,-224.07172,271.070735,555.102325,-70.64612,374.014525,374.833775,212.28705,279.292175,518.060945,63.69043,399.595885,29.550565,-178.74774,-7.292175,-29.550565,178.74774,7.292175,374.260405,-47.56036,-102.414465,256.168975,-69.29285,-455.704835,353.493805,101.54785,-91.618775,245.301365,87.54816,-444.285015,160.334505,-2.23596,646.761405,0,0,0
