time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
36,334.713,205.659,345.108,184.931,318.674,172.262,308.238,190.664,300.211,197.572,371.619,193.004,381.973,216.027,382.02,236.785,345.101,214.868,330.13,211.428,322.087,244.826,326.622,280.576,356.665,217.17,346.24,252.927,338.217,294.42,328.982,197.622,337.099,203.344,326.673,188.4,352.053,190.696,333.613,308.177,339.379,308.218,337.072,297.883,318.602,292.106,315.158,289.76,327.839,281.785
37,333.59,207.939,345.066,184.901,318.667,173.412,308.252,188.372,302.47,196.434,371.628,192.994,381.991,216.039,381.985,239.085,342.824,216.076,327.867,215.978,320.923,245.994,325.507,280.577,355.468,218.372,345.137,254.105,338.194,293.241,328.978,199.882,338.207,205.644,326.714,187.228,354.31,194.124,334.711,308.195,339.386,308.204,337.042,296.727,317.483,292.137,311.729,289.802,327.807,281.784
38,335.908,205.665,343.95,182.622,318.632,174.546,305.941,192.978,300.153,198.773,370.494,189.539,381.951,214.871,381.984,235.613,345.099,213.733,330.164,210.292,323.211,243.698,326.615,279.43,355.555,216.067,346.24,252.923,338.228,291.01,332.444,198.753,339.349,202.222,327.847,188.379,350.891,189.504,334.719,307.076,340.515,307.087,337.06,294.407,318.599,290.97,315.145,288.632,327.835,281.692
39,335.853,205.665,345.08,181.491,318.666,173.395,307.083,190.675,300.21,199.881,370.457,189.563,380.82,211.43,382.014,234.479,343.977,216.002,330.127,212.592,323.206,244.813,326.65,279.385,355.494,217.239,346.231,254.065,339.351,290.994,330.159,198.712,338.222,201.066,326.678,187.238,350.896,189.55,334.711,307.053,340.502,307.076,337.099,293.278,318.631,290.951,316.297,288.609,327.866,280.573
40,335.862,205.641,342.799,180.311,318.574,174.558,300.198,197.633,295.555,201.037,370.46,187.185,380.857,212.56,381.991,235.589,343.97,214.903,329.014,212.578,320.942,243.721,325.55,280.533,355.477,217.174,346.244,252.91,339.345,290.99,331.277,198.704,339.344,199.929,327.83,183.756,353.181,187.199,333.606,307.093,340.496,307.108,337.1,293.282,317.487,293.267,312.873,289.829,327.845,281.716
41,334.763,201.048,343.969,180.258,319.767,171.13,308.184,189.534,300.173,197.595,370.48,187.176,379.688,209.096,381.965,234.469,345.078,214.892,330.123,211.437,322.06,244.828,326.62,280.534,355.555,217.192,346.257,252.961,338.234,294.415,331.279,196.45,338.212,198.76,327.814,182.611,349.735,186.06,333.578,308.257,340.505,309.348,337.09,298.978,318.572,292.098,315.15,289.76,327.839,281.701
42,334.757,199.895,342.831,180.33,318.661,171.111,308.203,189.509,300.181,197.582,370.462,188.374,379.721,207.955,381.961,229.873,345.153,207.979,330.161,206.814,323.211,243.652,326.637,279.441,357.829,211.434,346.282,251.728,339.34,293.252,330.142,196.433,337.099,197.641,326.702,182.599,347.452,187.186,334.767,308.255,342.818,308.274,337.079,297.834,317.497,293.253,314.016,289.815,327.856,280.619
43,334.731,191.818,343.968,179.117,318.663,169.963,302.489,195.274,298.979,197.627,369.338,184.915,379.68,207.951,380.858,228.724,345.129,209.112,330.143,207.94,320.928,243.65,326.636,279.394,356.675,213.717,346.277,252.877,339.371,290.932,331.284,189.52,338.19,192.983,327.826,180.318,349.733,181.485,333.599,305.93,340.5,307.05,338.202,292.119,318.612,292.097,315.174,289.747,327.866,280.598
44,335.874,197.568,343.948,179.104,318.625,171.085,307.058,189.517,299.024,197.558,369.329,182.615,380.813,206.806,381.943,227.597,345.078,213.718,329.001,210.26,324.352,243.736,326.616,280.532,356.638,216.032,346.299,252.867,338.256,290.945,332.448,191.818,338.25,196.414,326.731,181.47,350.89,182.616,334.711,307.073,340.511,307.085,337.072,292.136,318.578,293.238,315.139,289.805,327.819,281.726
45,335.856,198.707,343.991,177.962,318.667,169.97,308.216,188.389,300.156,198.72,371.595,181.487,379.687,206.756,380.878,226.381,345.086,210.289,329.001,208.014,322.093,243.696,325.546,280.531,356.64,214.867,346.323,252.864,339.352,290.997,331.281,191.832,339.344,196.448,326.697,183.752,353.173,181.45,333.566,308.189,339.373,308.219,337.08,294.419,317.5,293.249,314.005,289.812,327.824,281.738
