,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
54,243.675,107.71,219.49599999999998,116.92299999999999,216.076,116.89299999999999,201.06,142.234,197.577,169.921,225.234,118.057,216.037,142.308,226.362,160.725,207.979,168.78,226.47299999999998,197.53799999999998,228.734,234.50799999999998,217.197,167.63,229.855,197.608,235.601,233.298,243.645,105.363,0.0,0.0,234.50799999999998,104.243,229.87099999999998,105.35799999999999
55,241.37400000000002,107.704,217.183,115.795,216.05599999999998,116.90299999999999,204.497,142.263,194.136,168.787,219.47299999999998,115.745,205.669,143.391,189.579,164.197,207.94400000000002,166.484,226.46200000000002,197.56400000000002,232.18599999999998,234.447,211.42,164.171,225.27900000000002,197.58900000000003,233.305,233.301,240.229,105.34899999999999,0.0,0.0,232.188,104.214,229.87099999999998,105.35799999999999
56,237.925,107.706,215.985,115.775,213.713,116.91799999999999,199.885,142.296,190.65900000000002,168.734,217.178,114.624,206.798,142.248,189.579,164.197,204.49900000000002,167.6,225.28599999999997,194.145,227.578,234.43099999999998,209.13400000000001,164.179,227.606,194.153,235.67,229.863,237.93599999999998,105.35799999999999,0.0,0.0,230.99599999999998,103.09899999999999,229.87099999999998,105.35799999999999
57,235.58599999999998,106.545,214.861,115.79799999999999,213.709,116.959,198.713,143.395,188.398,168.765,214.89700000000002,114.641,202.18599999999998,142.293,188.39700000000002,164.157,204.493,168.745,224.101,194.141,227.577,232.174,210.261,166.476,226.42700000000002,195.28799999999998,233.34400000000002,229.88,234.43400000000003,104.198,0.0,0.0,225.229,103.08,229.87099999999998,105.35799999999999
58,233.343,107.695,210.28099999999998,115.77,209.115,115.8,197.588,142.27200000000002,188.372,164.185,214.84099999999998,115.741,203.358,142.219,188.39700000000002,164.157,201.05700000000002,168.737,224.08,192.977,226.429,233.305,209.11900000000003,166.483,226.458,190.692,233.287,227.57,232.173,105.339,0.0,0.0,224.112,104.244,229.87099999999998,105.35799999999999
59,228.702,106.59899999999999,207.986,116.911,206.833,116.95299999999999,191.86,146.898,182.62400000000002,171.074,211.421,115.818,205.65900000000002,143.459,188.39700000000002,164.157,198.77,166.479,217.22,196.407,201.042,235.653,207.96099999999998,164.165,226.422,194.139,228.736,231.012,227.53599999999997,105.32600000000001,0.0,0.0,218.34900000000002,104.213,229.87099999999998,105.35799999999999
60,226.423,106.51700000000001,206.797,116.956,205.615,118.09100000000001,188.331,151.455,180.3,179.109,207.987,116.919,206.785,143.403,216.021,154.961,197.61900000000003,168.791,222.96,194.137,231.019,233.30200000000002,206.84,166.468,226.399,194.136,226.391,231.023,225.262,104.18700000000001,0.0,0.0,216.06099999999998,104.244,229.87099999999998,105.35799999999999
61,224.078,106.529,203.368,119.221,198.75,120.38799999999999,184.935,149.183,179.114,175.68099999999998,207.935,118.068,203.364,143.451,216.02599999999998,154.958,196.403,168.764,222.93900000000002,191.84400000000002,228.731,230.998,206.815,165.322,227.56,192.968,222.95,227.567,219.524,104.21600000000001,0.0,0.0,213.718,105.353,229.87099999999998,105.35799999999999
62,218.345,108.834,198.748,120.35700000000001,197.574,120.34899999999999,180.28,150.314,174.55,177.99,202.197,119.236,206.799,146.892,216.06099999999998,159.531,192.995,169.91400000000002,221.77900000000002,192.99200000000002,226.46400000000003,232.149,203.342,168.735,226.37599999999998,191.821,222.96200000000002,227.549,217.162,105.38799999999999,0.0,0.0,207.967,105.384,229.87099999999998,105.35799999999999
63,216.076,108.868,197.593,122.661,190.69099999999997,122.633,177.96099999999998,149.20600000000002,169.967,179.105,202.209,122.663,206.78799999999998,145.746,214.86599999999999,160.738,189.577,169.979,218.31599999999997,196.424,232.16,234.451,205.618,169.872,226.442,195.269,221.80900000000003,228.69400000000002,214.87,105.436,0.0,0.0,205.639,106.522,229.87099999999998,105.35799999999999
64,212.595,109.98299999999999,195.28,123.839,188.399,123.777,174.541,150.322,169.921,179.114,198.78900000000002,123.87700000000001,202.213,151.458,212.56799999999998,167.625,188.317,171.141,217.173,192.97400000000002,231.02700000000002,231.025,201.055,169.955,226.364,191.813,225.19799999999998,226.435,209.122,106.505,0.0,0.0,199.905,106.56,229.87099999999998,105.35799999999999
65,206.78900000000002,113.43299999999999,189.56,124.949,183.75599999999997,123.848,171.03799999999998,149.19299999999998,163.046,179.09,197.58900000000003,125.005,203.351,151.483,210.283,164.18,186.078,171.12900000000002,214.89,194.146,194.139,235.62099999999998,199.896,169.952,226.382,194.123,227.572,227.562,203.364,107.695,206.77700000000002,107.669,196.41299999999998,107.71700000000001,229.87099999999998,105.35799999999999
66,205.667,114.571,188.33599999999998,126.12200000000001,179.19299999999998,125.021,166.456,152.66899999999998,161.852,180.34400000000002,195.27,126.145,199.90599999999998,151.5,210.29,153.791,182.605,174.53400000000002,216.045,191.81599999999997,226.46400000000003,228.72099999999998,198.732,171.111,226.393,190.72,231.024,225.27,203.342,108.84100000000001,206.77700000000002,107.669,194.15200000000002,108.84700000000001,229.87099999999998,105.35799999999999
67,198.748,115.749,186.05900000000003,128.451,176.84900000000002,128.439,161.85,152.694,160.673,180.333,196.40099999999998,128.457,207.963,151.471,216.015,161.85,180.304,176.851,212.574,189.485,225.267,227.555,198.709,171.114,226.423,189.52900000000002,229.86700000000002,221.795,197.565,113.461,197.642,114.56200000000001,188.382,114.56700000000001,229.87099999999998,105.35799999999999
68,196.426,114.637,179.09900000000002,131.86,171.041,131.91299999999998,160.72299999999998,159.55200000000002,160.65,183.74900000000002,184.898,129.599,191.84599999999998,151.524,202.22099999999998,157.25,179.12599999999998,178.02200000000002,211.416,188.31400000000002,233.301,221.794,192.97099999999998,171.14,226.361,188.345,229.878,222.952,191.843,112.27600000000001,197.642,114.56200000000001,183.77200000000002,114.55,229.87099999999998,105.35799999999999
69,189.532,116.949,175.68,133.056,169.90900000000002,133.086,159.57,161.838,158.39600000000002,188.36,180.355,133.02700000000002,188.357,152.62,201.063,152.619,179.168,179.14,213.71599999999998,188.415,235.68900000000002,217.231,192.981,172.25,226.395,188.325,227.56,222.94799999999998,188.34799999999998,114.62799999999999,197.642,114.56200000000001,179.139,115.75399999999999,229.87099999999998,105.35799999999999
70,187.21,121.51100000000001,171.047,134.238,160.732,139.97299999999998,153.797,169.953,154.95,191.827,180.29,132.989,186.08,152.629,197.57299999999998,158.392,179.139,179.109,212.56099999999998,187.231,231.023,218.325,190.701,171.076,226.39,184.93200000000002,231.032,220.648,182.62,115.82,183.782,115.728,173.40400000000002,118.052,229.87099999999998,105.35799999999999
71,180.292,123.792,167.597,135.338,159.517,138.795,152.66299999999998,165.325,154.93200000000002,189.48,174.533,133.096,184.908,152.664,197.59,157.268,179.13299999999998,178.00799999999998,211.42,183.774,235.606,216.016,189.543,171.07,225.239,180.27900000000002,227.549,217.15099999999998,178.00799999999998,118.085,180.324,116.93,167.637,119.206,229.87099999999998,105.35799999999999
