time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
394,0.001354,-0.001209,0.01,0.0013,-0.001209,0.01,0.000799,-0.001239,0.011,0.000379,-0.000459,0.011,0.000446,0.000384,0.012,0.00212,-0.001389,0.011,0.002721,-0.001239,0.011,0.003492,-0.000762,0.012,0.001494,0.000024,0.012,0.001068,0.000024,0.012,0.000773,0.001432,0.012,0.001086,0.0029,0.013,0.00192,-0.000009,0.012,0.002116,0.00117,0.012,0.001972,0.002091,0.014,0.001245,-0.001345,0.01,0.001491,-0.001345,0.01,0.001054,-0.001563,0.01,0.001654,-0.001509,0.01,0.002393,0.002474,0.014,0.002545,0.002397,0.014,0.001781,0.002053,0.014,0.000773,0.003037,0.012,0.000731,0.003113,0.013,0.001157,0.003007,0.013
395,0.001327,-0.001181,0.01,0.001272,-0.001181,0.01,0.000672,-0.001099,0.01,0.000348,-0.000429,0.011,0.000446,0.000417,0.012,0.0019,-0.001263,0.01,0.002721,-0.001209,0.011,0.003525,-0.00073,0.012,nan,nan,nan,0.001035,0.000024,0.012,0.000773,0.001432,0.012,0.001086,0.0029,0.013,0.001887,0.000024,0.012,0.002116,0.00117,0.012,0.001972,0.002091,0.014,0.001218,-0.001318,0.01,0.001463,-0.001318,0.01,0.000999,-0.001536,0.01,0.001627,-0.001482,0.01,0.002222,0.002297,0.013,0.002545,0.002397,0.014,0.001781,0.002053,0.014,0.000773,0.003037,0.012,0.000675,0.002874,0.012,0.001193,0.003007,0.013
396,0.0013,-0.001154,0.01,0.001245,-0.001181,0.01,0.000644,-0.001072,0.01,0.000318,-0.000399,0.011,0.000413,0.000417,0.012,0.001873,-0.001236,0.01,0.002691,-0.001179,0.011,0.003525,-0.000664,0.012,nan,nan,nan,0.001035,0.000057,0.012,0.000773,0.001432,0.012,0.001086,0.0029,0.013,0.001887,0.000024,0.012,0.002116,0.001203,0.012,0.001972,0.002053,0.014,0.00119,-0.00129,0.01,0.001436,-0.00129,0.01,0.000972,-0.001509,0.01,0.0016,-0.001454,0.01,nan,nan,nan,0.002545,0.002397,0.014,0.001819,0.002053,0.014,0.000773,0.003037,0.012,0.000675,0.002874,0.012,0.001193,0.003007,0.013
397,0.001272,-0.001127,0.01,0.001218,-0.001154,0.01,0.000617,-0.001045,0.01,0.000288,-0.000369,0.011,0.00038,0.00045,0.012,0.001845,-0.001236,0.01,0.002691,-0.001179,0.011,0.003558,-0.000631,0.012,0.001309,0.000022,0.011,0.001003,0.000057,0.012,0.000773,0.001465,0.012,0.001086,0.0029,0.013,0.001854,0.000024,0.012,0.002084,0.001203,0.012,0.001972,0.002053,0.014,0.001163,-0.001263,0.01,0.001409,-0.001263,0.01,0.000945,-0.001482,0.01,0.001572,-0.001427,0.01,nan,nan,nan,0.002545,0.002397,0.014,0.001819,0.002053,0.014,0.000773,0.003037,0.012,0.000675,0.002874,0.012,0.001193,0.003007,0.013
398,0.001218,-0.001099,0.01,0.00119,-0.001127,0.01,0.00059,-0.001045,0.01,0.000258,-0.000369,0.011,0.00038,0.00045,0.012,0.001845,-0.001236,0.01,0.002691,-0.001149,0.011,0.003261,-0.000519,0.011,0.001279,0.000052,0.011,0.001003,0.000057,0.012,0.000773,0.001465,0.012,0.001122,0.0029,0.013,0.001821,0.000024,0.012,0.002084,0.001203,0.012,0.001972,0.002053,0.014,0.001022,-0.001137,0.009,0.001381,-0.001263,0.01,0.000917,-0.001482,0.01,0.001545,-0.001427,0.01,0.002222,0.002332,0.013,0.002545,0.002397,0.014,0.001819,0.002053,0.014,0.000773,0.003005,0.012,0.000675,0.002874,0.012,0.001193,0.003007,0.013
399,0.001218,-0.001099,0.01,0.00119,-0.001127,0.01,0.00059,-0.001045,0.01,0.000258,-0.000339,0.011,0.000347,0.000482,0.012,0.001818,-0.001209,0.01,0.002691,-0.001119,0.011,0.003291,-0.000489,0.011,0.001279,0.000052,0.011,0.00097,0.000057,0.012,0.000773,0.001465,0.012,0.001122,0.0029,0.013,0.001821,0.000024,0.012,0.002084,0.001203,0.012,0.001972,0.002091,0.014,0.000998,-0.001112,0.009,0.001354,-0.001236,0.01,0.00089,-0.001454,0.01,0.001545,-0.0014,0.01,nan,nan,nan,0.002545,0.002435,0.014,0.001819,0.002053,0.014,0.000773,0.003005,0.012,nan,nan,nan,0.001193,0.003007,0.013
400,0.00119,-0.001072,0.01,0.001163,-0.001099,0.01,0.000562,-0.001017,0.01,0.000228,-0.000339,0.011,0.000315,0.000482,0.012,0.001791,-0.001209,0.01,0.002691,-0.001089,0.011,0.003291,-0.000429,0.011,nan,nan,nan,0.000937,0.000089,0.012,0.000773,0.001465,0.012,0.001122,0.0029,0.013,0.001789,0.000057,0.012,0.002084,0.001203,0.012,0.00201,0.002091,0.014,0.000973,-0.001112,0.009,0.001194,-0.001088,0.009,0.000801,-0.001309,0.009,0.001518,-0.001372,0.01,0.002222,0.002368,0.013,0.002545,0.002435,0.014,0.001819,0.002053,0.014,0.000773,0.003005,0.012,nan,nan,nan,0.001193,0.003007,0.013
401,0.001047,-0.00094,0.009,0.001022,-0.000989,0.009,0.000535,-0.001017,0.01,0.000198,-0.000339,0.011,0.000282,0.000482,0.012,0.001791,-0.001181,0.01,0.002691,-0.001059,0.011,nan,nan,nan,nan,nan,nan,0.000859,0.000082,0.011,0.000773,0.001465,0.012,0.001122,0.0029,0.013,0.001789,0.000057,0.012,0.002084,0.001203,0.012,0.00201,0.00213,0.014,0.000948,-0.001088,0.009,0.00117,-0.001088,0.009,0.000776,-0.001284,0.009,0.001491,-0.001372,0.01,0.002393,0.002588,0.014,0.002545,0.002474,0.014,0.001819,0.002091,0.014,0.000773,0.003005,0.012,0.000731,0.003078,0.013,0.001193,0.003007,0.013
402,0.001022,-0.00094,0.009,0.001022,-0.000965,0.009,0.000508,-0.001017,0.01,0.000198,-0.000308,0.011,0.000249,0.000482,0.012,0.001791,-0.001181,0.01,0.002691,-0.001029,0.011,0.003321,-0.000339,0.011,nan,nan,nan,0.000829,0.000112,0.011,0.000773,0.001498,0.012,0.001122,0.0029,0.013,0.001756,0.000057,0.012,0.002116,0.001236,0.012,0.00201,0.002168,0.014,0.000948,-0.001088,0.009,0.00117,-0.001063,0.009,0.000776,-0.001284,0.009,0.001463,-0.001345,0.01,0.002257,0.002439,0.013,0.002545,0.002512,0.014,0.001858,0.002091,0.014,0.000773,0.003005,0.012,0.000731,0.003078,0.013,0.001193,0.002971,0.013
403,0.001022,-0.000916,0.009,0.001022,-0.000965,0.009,0.000508,-0.001017,0.01,0.000168,-0.000308,0.011,0.000249,0.000515,0.012,0.001791,-0.001154,0.01,0.002691,-0.000999,0.011,0.003351,-0.000308,0.011,nan,nan,nan,0.000829,0.000112,0.011,0.000773,0.001498,0.012,0.001122,0.0029,0.013,0.00161,0.000082,0.011,0.002116,0.001236,0.012,0.001867,0.002049,0.013,0.000924,-0.001063,0.009,0.001145,-0.001063,0.009,0.000752,-0.001284,0.009,0.001463,-0.001345,0.01,0.002257,0.00251,0.013,0.002584,0.002588,0.014,nan,nan,nan,0.000773,0.003005,0.012,0.000675,0.002841,0.012,0.001193,0.002971,0.013
404,0.001022,-0.000916,0.009,0.000998,-0.00094,0.009,0.000481,-0.00099,0.01,0.000168,-0.000308,0.011,0.000216,0.000515,0.012,0.001791,-0.001154,0.01,0.002691,-0.000969,0.011,0.003351,-0.000278,0.011,nan,nan,nan,0.000799,0.000142,0.011,0.000773,0.001498,0.012,0.001122,0.0029,0.013,0.00161,0.000082,0.011,0.002116,0.001269,0.012,0.001902,0.002119,0.013,0.000924,-0.001063,0.009,0.001145,-0.001039,0.009,0.000752,-0.00126,0.009,0.001463,-0.001318,0.01,0.002257,0.002581,0.013,0.002399,0.002474,0.013,0.001858,0.002244,0.014,0.000773,0.003005,0.012,0.000675,0.002841,0.012,0.001193,0.002971,0.013
405,0.000998,-0.000891,0.009,0.000998,-0.00094,0.009,0.000481,-0.00099,0.01,0.000138,-0.000308,0.011,0.000184,0.000515,0.012,0.001791,-0.001127,0.01,0.002721,-0.000909,0.011,0.003381,-0.000248,0.011,nan,nan,nan,0.000799,0.000142,0.011,0.000773,0.001531,0.012,0.001122,0.0029,0.013,0.00161,0.000112,0.011,0.00197,0.001193,0.011,0.001902,0.00219,0.013,0.000924,-0.001039,0.009,0.001145,-0.001039,0.009,0.000752,-0.00126,0.009,0.001463,-0.00129,0.01,0.002257,0.002687,0.013,0.002399,0.002581,0.013,0.001896,0.002321,0.014,0.000773,0.003005,0.012,0.000731,0.003078,0.013,0.001193,0.002971,0.013
406,0.001022,-0.000891,0.009,0.000998,-0.000916,0.009,0.000481,-0.00099,0.01,0.000138,-0.000278,0.011,0.000184,0.000548,0.012,0.001791,-0.001099,0.01,0.002751,-0.000879,0.011,0.003381,-0.000218,0.011,nan,nan,nan,0.000799,0.000172,0.011,0.000709,0.001403,0.011,0.001122,0.002865,0.013,0.00161,0.000142,0.011,0.00197,0.001223,0.011,0.001938,0.002297,0.013,0.000924,-0.001014,0.009,0.001145,-0.001014,0.009,0.000752,-0.001235,0.009,0.001463,-0.00129,0.01,0.002257,0.002794,0.013,0.002399,0.002687,0.013,0.00176,0.002261,0.013,0.000773,0.003005,0.012,0.000731,0.003078,0.013,0.001193,0.002971,0.013
407,0.001022,-0.000867,0.009,0.001022,-0.000916,0.009,0.000481,-0.000963,0.01,0.000138,-0.000278,0.011,0.000151,0.000548,0.012,0.001818,-0.001099,0.01,0.002751,-0.000849,0.011,0.003411,-0.000158,0.011,nan,nan,nan,0.000799,0.000202,0.011,0.000709,0.001433,0.011,0.001122,0.002865,0.013,0.00164,0.000142,0.011,0.00197,0.001253,0.011,0.001938,0.002403,0.013,0.000924,-0.001014,0.009,0.00117,-0.000989,0.009,0.000752,-0.001235,0.009,0.001491,-0.001263,0.01,0.002257,0.0029,0.013,0.002399,0.002794,0.013,0.00176,0.002403,0.013,0.000773,0.003005,0.012,0.000675,0.002874,0.012,0.001193,0.002971,0.013
408,0.001022,-0.000867,0.009,0.001022,-0.000891,0.009,0.000481,-0.000963,0.01,0.000138,-0.000248,0.011,0.000151,0.000581,0.012,0.001818,-0.001072,0.01,0.002528,-0.000717,0.01,0.003411,-0.000128,0.011,nan,nan,nan,0.000799,0.000202,0.011,0.000709,0.001433,0.011,0.001122,0.002865,0.013,0.00164,0.000172,0.011,0.002,0.001283,0.011,0.001821,0.00235,0.012,0.000948,-0.000989,0.009,0.00117,-0.000965,0.009,0.000776,-0.001211,0.009,0.001491,-0.001263,0.01,0.002084,0.002808,0.012,0.002435,0.002936,0.013,0.001658,0.00235,0.012,0.000773,0.003005,0.012,0.000642,0.002874,0.012,0.001193,0.002971,0.013
409,0.001047,-0.000842,0.009,0.001047,-0.000891,0.009,0.000508,-0.000936,0.01,0.000168,-0.000248,0.011,0.000151,0.000613,0.012,0.001845,-0.001045,0.01,0.002555,-0.00069,0.01,0.003441,-0.000098,0.011,0.001136,0.000211,0.01,0.000799,0.000232,0.011,0.000679,0.001463,0.011,0.001122,0.002865,0.013,0.00167,0.000202,0.011,0.002,0.001343,0.011,0.001821,0.002448,0.012,0.000948,-0.000965,0.009,0.001194,-0.00094,0.009,0.000776,-0.001186,0.009,0.001518,-0.001236,0.01,nan,nan,nan,0.002435,0.003078,0.013,0.001658,0.002481,0.012,0.000773,0.003005,0.012,nan,nan,nan,0.001193,0.002936,0.013
410,0.001047,-0.000817,0.009,0.001071,-0.000867,0.009,0.000535,-0.000936,0.01,0.000168,-0.000218,0.011,0.000168,0.000592,0.011,0.001873,-0.001017,0.01,0.002582,-0.000635,0.01,0.003441,-0.000068,0.011,0.001163,0.000238,0.01,0.000829,0.000262,0.011,0.000679,0.001493,0.011,0.001122,0.002865,0.013,0.0017,0.000262,0.011,0.002,0.001403,0.011,0.001854,0.002579,0.012,0.000973,-0.00094,0.009,0.001219,-0.000916,0.009,0.000801,-0.001161,0.009,0.001545,-0.001209,0.01,0.002084,0.00307,0.012,0.002247,0.002972,0.012,0.001658,0.002612,0.012,0.000773,0.003005,0.012,0.000642,0.002874,0.012,0.001193,0.002936,0.013
411,0.001071,-0.000793,0.009,0.001096,-0.000842,0.009,0.000535,-0.000908,0.01,0.000168,-0.000188,0.011,0.000168,0.000622,0.011,0.001927,-0.00099,0.01,0.00261,-0.000608,0.01,0.003471,-0.000038,0.011,0.001163,0.000266,0.01,0.000829,0.000292,0.011,0.000679,0.001523,0.011,0.001122,0.002829,0.013,0.0017,0.000292,0.011,0.002,0.001463,0.011,0.001854,0.002677,0.012,0.000998,-0.000916,0.009,0.001243,-0.000891,0.009,0.000826,-0.001137,0.009,0.001572,-0.001181,0.01,0.002116,0.003168,0.012,0.002247,0.003103,0.012,0.001658,0.00271,0.012,0.000773,0.003005,0.012,nan,nan,nan,0.001228,0.002936,0.013
412,0.001096,-0.000768,0.009,0.00112,-0.000817,0.009,0.000562,-0.000881,0.01,0.000198,-0.000158,0.011,0.000198,0.000652,0.011,0.001955,-0.000936,0.01,0.002637,-0.000553,0.01,0.003471,-0.000008,0.011,0.00119,0.000293,0.01,0.000859,0.000322,0.011,0.000679,0.001553,0.011,0.001122,0.002829,0.013,0.00173,0.000322,0.011,0.002,0.001523,0.011,0.001887,0.002775,0.012,0.001022,-0.000891,0.009,0.001268,-0.000867,0.009,0.00085,-0.001112,0.009,0.001627,-0.001154,0.01,0.002116,0.003299,0.012,0.002247,0.003201,0.012,0.00169,0.002841,0.012,0.000773,0.003005,0.012,0.000696,0.003113,0.013,0.001228,0.002936,0.013
413,0.001145,-0.000744,0.009,0.001145,-0.000793,0.009,0.00059,-0.000854,0.01,0.000228,-0.000128,0.011,0.000228,0.000682,0.011,0.002009,-0.000908,0.01,0.002664,-0.000526,0.01,0.003156,-0.000007,0.01,0.00119,0.00032,0.01,0.000889,0.000352,0.011,0.000679,0.001583,0.011,0.001122,0.002829,0.013,0.00176,0.000382,0.011,0.00203,0.001583,0.011,0.00173,0.002634,0.011,0.001047,-0.000867,0.009,0.001292,-0.000842,0.009,0.000875,-0.001088,0.009,0.001654,-0.001127,0.01,0.002116,0.003398,0.012,0.002247,0.003332,0.012,0.00155,0.002694,0.011,0.000773,0.003005,0.012,0.000696,0.003113,0.013,0.001228,0.0029,0.013
414,0.00117,-0.000719,0.009,0.00117,-0.000768,0.009,0.000617,-0.000826,0.01,0.000258,-0.000098,0.011,0.000258,0.000712,0.011,0.002037,-0.000881,0.01,0.002692,-0.000499,0.01,0.003156,0.00002,0.01,0.001218,0.000375,0.01,0.000889,0.000382,0.011,0.000649,0.001613,0.011,0.001122,0.002794,0.013,0.00176,0.000412,0.011,0.00203,0.001613,0.011,0.00173,0.002694,0.011,0.001071,-0.000842,0.009,0.001317,-0.000817,0.009,0.000924,-0.001063,0.009,0.001514,-0.000989,0.009,0.002116,0.003463,0.012,0.002247,0.003398,0.012,0.00155,0.002754,0.011,0.000773,0.003005,0.012,nan,nan,nan,0.001228,0.0029,0.013
415,0.001219,-0.000695,0.009,0.001219,-0.000744,0.009,0.000672,-0.000799,0.01,0.000288,-0.000038,0.011,0.000288,0.000772,0.011,0.002091,-0.000854,0.01,0.002719,-0.000472,0.01,0.003183,0.00002,0.01,0.001245,0.000402,0.01,0.000919,0.000442,0.011,0.000649,0.001613,0.011,0.001122,0.002794,0.013,0.00179,0.000442,0.011,0.00203,0.001673,0.011,0.00176,0.002754,0.011,0.00112,-0.000817,0.009,0.001366,-0.000793,0.009,0.000948,-0.001039,0.009,0.001563,-0.000965,0.009,0.002116,0.003529,0.012,0.00228,0.003496,0.012,0.00155,0.002814,0.011,0.000773,0.003005,0.012,nan,nan,nan,0.001228,0.0029,0.013
416,0.001243,-0.00067,0.009,0.001243,-0.000719,0.009,0.000699,-0.000772,0.01,0.000318,-0.000008,0.011,0.000318,0.000803,0.011,0.002118,-0.000826,0.01,0.002746,-0.000444,0.01,0.003183,0.000047,0.01,0.001272,0.000429,0.01,0.000949,0.000472,0.011,0.000649,0.001643,0.011,0.001122,0.002794,0.013,0.00182,0.000502,0.011,0.00203,0.001733,0.011,0.00176,0.002814,0.011,0.001145,-0.000793,0.009,0.001415,-0.000768,0.009,0.000998,-0.001014,0.009,0.001612,-0.00094,0.009,0.002149,0.003594,0.012,0.00228,0.003529,0.012,0.00155,0.002844,0.011,0.000773,0.003005,0.012,nan,nan,nan,0.001228,0.002865,0.013
417,0.001292,-0.000645,0.009,0.001268,-0.000719,0.009,0.000726,-0.000772,0.01,0.000317,-0.000007,0.01,0.000348,0.000803,0.011,0.002173,-0.000826,0.01,0.002774,-0.000417,0.01,0.003183,0.000047,0.01,0.0013,0.000457,0.01,0.000979,0.000502,0.011,0.000649,0.001673,0.011,0.001035,0.002579,0.012,0.00185,0.000532,0.011,0.001873,0.00163,0.01,0.00176,0.002844,0.011,0.001194,-0.000768,0.009,0.00144,-0.000744,0.009,0.001047,-0.001014,0.009,0.001661,-0.000916,0.009,0.00197,0.003325,0.011,0.00209,0.003295,0.011,0.00155,0.002874,0.011,nan,nan,nan,0.000696,0.003078,0.013,0.001228,0.002865,0.013
418,0.001342,-0.000621,0.009,0.001317,-0.000695,0.009,0.000703,-0.00067,0.009,0.000344,0.00002,0.01,0.000409,0.000833,0.011,0.002228,-0.000799,0.01,0.002801,-0.00039,0.01,0.003156,0.000047,0.01,0.001327,0.000484,0.01,0.001009,0.000532,0.011,0.000649,0.001703,0.011,0.001003,0.002546,0.012,0.00185,0.000562,0.011,0.001873,0.001658,0.01,0.00176,0.002874,0.011,0.001243,-0.000744,0.009,0.001489,-0.000719,0.009,0.001071,-0.000989,0.009,0.00171,-0.000891,0.009,0.00197,0.003355,0.011,0.00209,0.003325,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,nan,nan,nan,0.001228,0.002829,0.013
419,0.001391,-0.000596,0.009,0.001342,-0.000695,0.009,0.000727,-0.00067,0.009,0.000371,0.000047,0.01,0.000439,0.000863,0.011,0.002029,-0.000695,0.009,0.002828,-0.00039,0.01,0.003156,0.000047,0.01,0.001459,0.000562,0.011,0.001039,0.000532,0.011,0.000649,0.001703,0.011,0.001003,0.002546,0.012,0.00188,0.000592,0.011,0.0019,0.001685,0.01,0.00176,0.002874,0.011,0.001292,-0.000719,0.009,0.001538,-0.000695,0.009,0.00112,-0.000965,0.009,nan,nan,nan,0.00197,0.003385,0.011,0.00209,0.003325,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,0.00066,0.003078,0.013,0.001228,0.002829,0.013
420,0.001415,-0.000596,0.009,0.001391,-0.00067,0.009,0.000752,-0.000645,0.009,0.000399,0.000047,0.01,0.000469,0.000863,0.011,0.002079,-0.000695,0.009,0.002828,-0.000362,0.01,0.003156,0.000047,0.01,0.00149,0.000592,0.011,0.001069,0.000562,0.011,0.000679,0.001733,0.011,0.001003,0.002546,0.012,0.00191,0.000622,0.011,0.0019,0.001712,0.01,0.00176,0.002874,0.011,0.001171,-0.000639,0.008,0.001411,-0.000617,0.008,0.00104,-0.000858,0.008,0.001784,-0.000867,0.009,nan,nan,nan,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,0.00066,0.003078,0.013,0.001193,0.002794,0.013
421,0.001302,-0.000508,0.008,0.001258,-0.000596,0.008,0.000801,-0.000645,0.009,0.000426,0.000074,0.01,0.000499,0.000893,0.011,0.002103,-0.000695,0.009,0.002855,-0.000362,0.01,0.003156,0.00002,0.01,0.001381,0.000566,0.01,0.001069,0.000562,0.011,0.000679,0.001733,0.011,0.00097,0.002546,0.012,0.001764,0.000593,0.01,0.0019,0.00174,0.01,0.00176,0.002874,0.011,0.001214,-0.000617,0.008,0.001433,-0.000596,0.008,0.001083,-0.000858,0.008,0.001833,-0.000867,0.009,nan,nan,nan,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,nan,nan,nan,0.001193,0.002794,0.013
422,0.001345,-0.000508,0.008,0.001302,-0.000596,0.008,0.000826,-0.000645,0.009,0.000453,0.000074,0.01,0.000529,0.000893,0.011,0.002128,-0.000695,0.009,0.002883,-0.000362,0.01,0.003156,0.00002,0.01,0.001381,0.000566,0.01,0.000999,0.000538,0.01,0.000679,0.001763,0.011,0.00097,0.002546,0.012,0.001791,0.00062,0.01,0.001927,0.001767,0.01,0.00176,0.002904,0.011,0.001258,-0.000617,0.008,0.001476,-0.000596,0.008,0.001127,-0.000836,0.008,0.001882,-0.000867,0.009,0.00197,0.003415,0.011,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,0.00066,0.003078,0.013,0.001193,0.002758,0.013
423,0.001389,-0.000508,0.008,0.001324,-0.000596,0.008,0.00085,-0.000645,0.009,0.000481,0.000074,0.01,0.000529,0.000893,0.011,0.002177,-0.000695,0.009,0.00291,-0.000335,0.01,0.003183,0.00002,0.01,0.001409,0.000593,0.01,0.001027,0.000538,0.01,0.000679,0.001793,0.011,0.00097,0.002546,0.012,0.001791,0.000648,0.01,0.001927,0.001794,0.01,0.00176,0.002904,0.011,0.001302,-0.000617,0.008,0.00152,-0.000596,0.008,0.001149,-0.000858,0.008,0.001931,-0.000867,0.009,nan,nan,nan,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.002972,0.012,0.000609,0.002841,0.012,0.001193,0.002758,0.013
424,0.001411,-0.000508,0.008,0.001345,-0.000596,0.008,0.000875,-0.000645,0.009,0.000508,0.000047,0.01,0.000559,0.000893,0.011,0.002201,-0.000695,0.009,0.00291,-0.000335,0.01,0.003183,0.00002,0.01,0.001409,0.000593,0.01,0.001027,0.000566,0.01,0.000679,0.001793,0.011,0.000937,0.002546,0.012,0.001818,0.000648,0.01,0.001927,0.001821,0.01,0.00176,0.002904,0.011,0.001324,-0.000617,0.008,0.001564,-0.000596,0.008,0.001192,-0.000858,0.008,nan,nan,nan,0.002,0.003415,0.011,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.003005,0.012,nan,nan,nan,0.001193,0.002758,0.013
425,0.001455,-0.000508,0.008,0.001367,-0.000596,0.008,0.000899,-0.00067,0.009,0.000508,0.000047,0.01,0.000508,0.000811,0.01,0.002226,-0.000695,0.009,0.002937,-0.000308,0.01,0.003183,0.00002,0.01,0.001409,0.00062,0.01,0.001054,0.000566,0.01,0.000649,0.001823,0.011,0.000937,0.002546,0.012,0.001845,0.000675,0.01,0.001927,0.001849,0.01,0.00176,0.002904,0.011,0.001367,-0.000617,0.008,0.001586,-0.000596,0.008,0.001214,-0.000858,0.008,nan,nan,nan,nan,nan,nan,0.00209,0.003355,0.011,0.00155,0.002904,0.011,0.000773,0.003005,0.012,0.000609,0.002906,0.012,0.001193,0.002758,0.013
426,0.001476,-0.000508,0.008,0.001389,-0.000596,0.008,0.000924,-0.00067,0.009,0.000535,0.000047,0.01,0.000535,0.000811,0.01,0.002251,-0.000695,0.009,0.003261,-0.000308,0.011,0.00321,0.000047,0.01,0.001409,0.00062,0.01,0.001054,0.000566,0.01,0.000649,0.001853,0.011,0.000937,0.002579,0.012,0.001845,0.000675,0.01,0.001927,0.001849,0.01,0.00176,0.002904,0.011,0.001389,-0.000617,0.008,0.001629,-0.000596,0.008,0.001236,-0.000879,0.008,nan,nan,nan,0.002,0.003415,0.011,0.00209,0.003355,0.011,0.00152,0.002904,0.011,0.000773,0.00307,0.012,0.000609,0.002939,0.012,0.001157,0.002794,0.013
427,0.001498,-0.00053,0.008,0.001411,-0.000596,0.008,0.000948,-0.00067,0.009,0.000535,0.00002,0.01,0.000535,0.000811,0.01,0.002275,-0.00067,0.009,0.003291,-0.000308,0.011,0.00321,0.000047,0.01,0.001436,0.00062,0.01,0.001054,0.000593,0.01,0.000649,0.001853,0.011,0.001015,0.002865,0.013,0.001685,0.000632,0.009,0.001955,0.001876,0.01,0.00173,0.002904,0.011,0.001411,-0.000639,0.008,0.001651,-0.000596,0.008,0.001258,-0.000879,0.008,nan,nan,nan,0.002,0.003415,0.011,0.00209,0.003355,0.011,0.00152,0.002904,0.011,0.000773,0.003103,0.012,0.000609,0.003005,0.012,0.001157,0.002829,0.013
428,0.00152,-0.00053,0.008,0.001433,-0.000596,0.008,0.000948,-0.00067,0.009,0.000535,0.00002,0.01,0.000535,0.000811,0.01,0.0023,-0.00067,0.009,0.003291,-0.000278,0.011,0.003238,0.000047,0.01,0.001436,0.000648,0.01,0.001054,0.000593,0.01,0.000562,0.00174,0.01,0.001015,0.002936,0.013,0.001685,0.000632,0.009,0.001955,0.001903,0.01,0.00173,0.002904,0.011,0.001433,-0.000639,0.008,0.001673,-0.000596,0.008,0.00128,-0.000879,0.008,nan,nan,nan,0.002,0.003415,0.011,0.00209,0.003325,0.011,0.00152,0.002904,0.011,0.000773,0.003201,0.012,0.000577,0.003103,0.012,0.001193,0.0029,0.013
429,0.00152,-0.00053,0.008,0.001433,-0.000596,0.008,0.000948,-0.00067,0.009,0.000535,0.00002,0.01,0.000508,0.000811,0.01,0.0023,-0.00067,0.009,0.003321,-0.000248,0.011,0.003265,0.000074,0.01,0.001436,0.000675,0.01,0.001054,0.00062,0.01,0.000562,0.001767,0.01,0.000937,0.002808,0.012,0.001685,0.000657,0.009,0.001927,0.001931,0.01,0.00173,0.002904,0.011,0.001433,-0.000639,0.008,0.001673,-0.000596,0.008,0.00128,-0.000879,0.008,nan,nan,nan,0.002,0.003415,0.011,0.00209,0.003325,0.011,0.00152,0.002934,0.011,0.000773,0.003299,0.012,0.000577,0.003201,0.012,0.001193,0.003007,0.013
430,0.00152,-0.00053,0.008,0.001433,-0.000574,0.008,0.000948,-0.00067,0.009,0.000535,0.00002,0.01,0.000508,0.000839,0.01,0.0023,-0.000645,0.009,0.003351,-0.000248,0.011,0.003265,0.000074,0.01,0.001436,0.000702,0.01,0.001054,0.000648,0.01,0.000562,0.001794,0.01,0.000937,0.002906,0.012,0.001685,0.000681,0.009,0.001927,0.001958,0.01,0.00173,0.002934,0.011,0.001433,-0.000639,0.008,0.001673,-0.000596,0.008,0.00128,-0.000879,0.008,nan,nan,nan,nan,nan,nan,0.00209,0.003325,0.011,0.00152,0.002934,0.011,0.00074,0.003398,0.012,0.000577,0.003299,0.012,0.001101,0.002906,0.012
431,0.00152,-0.000508,0.008,0.001433,-0.000574,0.008,0.000948,-0.00067,0.009,0.000457,0.000018,0.009,0.000481,0.000866,0.01,0.0023,-0.000645,0.009,0.003351,-0.000218,0.011,0.003292,0.000102,0.01,0.001436,0.00073,0.01,0.001054,0.000675,0.01,0.000535,0.001849,0.01,0.000937,0.003037,0.012,0.001685,0.000706,0.009,0.001927,0.001985,0.01,0.00173,0.002934,0.011,0.001433,-0.000639,0.008,0.001673,-0.000596,0.008,0.00128,-0.000879,0.008,0.002103,-0.000842,0.009,0.002,0.003415,0.011,0.00209,0.003325,0.011,0.00152,0.002934,0.011,0.00074,0.003562,0.012,0.000577,0.003431,0.012,0.001101,0.00307,0.012
