,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5
32,-210.383,-349.707,1460.895,-62.638,-139.607,723.945,-32.296,-133.111,710.43,-28.672,-59.761,717.06,-25.124,0.341,767.125,-99.144,-147.768,745.11,-125.223,-97.835,822.63,-86.551,-65.412,759.9,-71.246,-24.263,774.435,-49.815,-19.931,770.865,-36.354,61.858,850.935,-38.207,150.692,894.285,-95.064,-29.31,796.365,-75.655,51.595,874.395,-76.706,135.396,859.35,-65.348,-175.25,732.105,-869.259,-361.506,812.94,-34.035,-191.515,748.68,-73.845,-188.559,727.697,-57.528,154.879,890.205,-59.982,150.048,890.46,-81.966,145.794,865.215,-6.722,153.57,941.97,-9.19,158.105,930.75,-50.433,160.439,894.03,
33,-186.551,-354.015,1462.17,-63.145,-142.735,729.81,-32.609,-136.364,717.315,-30.918,-62.295,723.69,-26.946,-3.088,780.81,-98.135,-151.397,753.015,-123.962,-103.164,829.26,-85.179,-68.058,766.275,-69.741,-26.618,781.32,-50.145,-22.187,775.965,-34.158,62.099,854.25,-38.326,153.621,897.09,-96.343,-31.914,807.075,-77.045,47.668,890.46,-79.346,132.756,888.93,-57.691,-178.366,736.695,-869.259,-361.506,812.94,-32.694,-195.755,765.255,-72.136,-191.484,733.453,-60.188,148.117,893.52,-60.05,145.339,891.48,-87.243,143.471,895.05,-6.76,154.443,947.325,-9.149,158.686,926.67,-50.533,160.759,895.815,
34,-165.724,-352.286,1455.03,-61.489,-145.542,733.89,-32.853,-139.361,722.67,-31.169,-64.797,729.555,-29.15,-5.238,782.595,-96.789,-154.601,758.625,-122.59,-106.212,835.38,-85.803,-68.557,771.885,-70.241,-28.963,786.93,-47.2,-23.896,762.705,-34.117,59.689,853.23,-38.294,153.49,896.325,-94.193,-36.356,807.585,-75.441,43.271,900.405,-81.144,130.787,909.075,-50.311,-182.88,746.895,-869.259,-361.506,812.94,-32.433,-196.268,759.135,-70.427,-194.408,739.209,-60.171,145.63,893.265,-63.295,142.266,902.955,-89.505,139.649,918.255,-6.576,150.244,921.57,-9.147,158.642,926.415,-48.409,161.857,901.935,
35,-77.121,-188.437,769.59,-61.916,-148.577,738.99,-33.05,-142.187,727.005,-33.363,-69.2,733.89,-31.16,-9.482,779.28,-95.795,-158.469,767.295,-123.637,-111.732,842.52,-86.681,-71.393,779.79,-70.606,-33.444,791.01,-47.106,-28.015,761.175,-34.382,60.153,859.86,-38.326,153.621,897.09,-94.817,-38.822,812.94,-76.445,41.349,912.39,-85.556,126.158,929.985,-44.826,-187.639,757.86,-869.259,-361.506,812.94,-30.691,-198.443,767.55,-68.718,-197.333,744.964,-63.099,141.824,900.15,-62.92,136.508,897.6,-96.005,140.454,958.035,-6.68,155.177,936.105,-6.653,159.647,932.28,-48.136,160.942,896.835,
36,-65.66,-185.814,758.88,-62.493,-152.003,745.875,-35.298,-143.234,732.36,-35.667,-71.803,740.01,-33.544,-11.703,785.145,-94.473,-161.903,773.67,-122.433,-115.074,850.17,-85.487,-72.187,788.46,-71.243,-35.931,798.15,-47.421,-30.301,766.275,-32.142,58.005,862.92,-38.348,153.708,897.6,-92.911,-41.189,815.745,-77.428,36.821,924.12,-88.043,127.205,957.015,-39.225,-192.778,770.1,-869.259,-361.506,812.94,-28.932,-202.943,776.73,-67.009,-200.257,750.72,-71.881,147.256,951.15,-68.142,139.415,934.192,-97.921,137.908,977.16,-6.629,153.993,928.965,-6.623,158.948,928.2,-48.368,161.72,901.17,
37,-57.794,-189.344,764.745,-62.771,-154.729,749.19,-35.618,-146.554,738.99,-39.965,-74.287,744.6,-35.763,-16.033,786.675,-93.329,-165.751,781.83,-120.538,-117.824,853.23,-86.15,-74.923,794.58,-69.521,-38.371,803.505,-47.595,-32.517,769.08,-32.484,58.622,872.1,-36.013,154.232,900.66,-90.848,-45.741,817.275,-78.282,34.67,934.32,-91.445,126.678,993.99,-33.26,-197.016,778.515,-869.259,-361.506,812.94,-29.141,-204.409,782.34,-67.69,-210.834,782.34,-75.304,148.874,961.605,-73.365,142.323,970.785,-101.016,135.797,981.24,-6.667,154.881,934.32,-6.622,161.445,927.945,-47.999,160.485,894.285,
38,-49.931,-191.301,772.65,-61.175,-157.954,754.8,-37.965,-149.859,745.365,-42.305,-78.927,749.955,-38.309,-18.375,794.835,-92.111,-169.589,789.735,-119.297,-123.63,861.135,-89.516,-75.933,805.29,-70.095,-43.124,810.135,-50.096,-37.02,775.2,-32.399,56.086,869.805,-35.973,154.057,899.64,-91.614,-48.382,824.16,-79.286,32.524,946.305,-92.453,125.324,1004.955,-29.597,-203.256,794.58,-869.259,-361.506,812.94,-27.421,-209.782,794.58,-65.754,-209.093,772.013,-78.143,146.63,964.155,-78.866,142.659,973.08,-101.725,134.045,988.125,-6.714,155.98,940.95,-6.618,161.356,927.435,-48.341,161.629,900.66,
39,-42.511,-196.1,792.03,-61.795,-161.642,762.45,-38.42,-153.718,754.29,-44.886,-81.944,758.88,-42.579,-22.683,793.305,-91.082,-173.913,799.68,-121.311,-128.114,875.67,-90.225,-78.756,811.665,-70.58,-45.655,815.745,-50.277,-39.283,778.005,-32.361,53.642,868.785,-36.034,151.852,901.17,-89.745,-50.858,827.73,-79.97,30.191,954.465,-95.784,123.319,1011.075,-25.838,-210.244,813.195,-869.259,-361.506,812.94,-27.782,-212.542,805.035,-63.818,-207.352,761.685,-83.51,146.785,965.175,-84.502,140.509,976.65,-105.454,132.628,997.815,-5.857,155.163,941.205,-6.634,161.755,929.73,-48.136,160.942,896.835,
40,-36.597,-201.523,805.035,-62.456,-165.482,770.61,-41.005,-157.784,763.98,-49.502,-86.908,766.02,-45.168,-27.278,800.7,-89.771,-177.843,807.585,-120.368,-132.108,886.38,-91.642,-79.993,824.415,-71.286,-50.623,823.905,-52.922,-43.971,785.655,-32.551,51.565,873.885,-35.871,151.165,897.09,-90.519,-53.582,834.87,-80.782,27.859,964.155,-96.002,120.825,1013.37,-37.064,-368.242,1409.385,-869.259,-361.506,812.94,-27.87,-215.426,807.585,-64.936,-220.305,801.21,-85.947,146.436,962.88,-92.402,140.326,975.375,-104.996,132.052,993.48,-4.999,154.346,941.46,-6.631,161.666,929.22,-48.108,158.397,896.325,
41,-32.608,-204.14,815.49,-63.118,-169.366,778.77,-43.47,-161.263,770.61,-53.982,-91.588,770.1,-51.925,-29.573,803.505,-88.39,-181.76,815.235,-122.342,-136.74,900.915,-94.247,-82.555,827.475,-70.492,-52.289,814.725,-55.466,-46.451,791.265,-35.187,47.108,880.005,-36.075,149.555,902.19,-91.127,-58.544,840.48,-78.329,25.279,966.45,-96.05,120.886,1013.88,-33.098,-370.888,1404.795,-869.259,-361.506,812.94,-28.055,-216.855,812.94,-62.383,-221.224,796.62,-88.606,146.475,963.135,-97.845,140.473,976.395,-107.937,129.598,995.52,-4.142,153.529,941.715,-6.654,159.69,932.535,-48.19,156.21,897.855,
42,-36.813,-282.757,1114.095,-63.82,-173.407,787.44,-45.987,-164.832,777.495,-58.95,-94.906,780.045,-56.896,-34.317,811.665,-84.031,-186.456,816.255,-120.554,-142.475,906.015,-97.583,-83.471,836.655,-71.653,-55.915,802.74,-58.189,-51.274,798.915,-35.442,42.597,886.38,-36.258,145.351,906.78,-89.123,-61.047,843.285,-75.435,21.895,930.75,-96.292,118.408,1016.43,-29.274,-371.158,1405.815,-869.259,-361.506,812.94,-26.186,-222.104,824.16,-60.843,-221.617,795.43,-88.958,144.409,966.96,-105.863,140.473,976.395,-108.573,127.62,1001.385,-4.155,152.71,944.648,-9.094,157.725,921.06,-48.19,153.752,897.855,
43,-41.019,-361.374,1412.7,-64.172,-176.529,791.775,-48.668,-168.877,786.42,-63.903,-100.246,788.46,-64.321,-39.224,821.355,-82.027,-189.221,818.55,-122.929,-147.811,923.865,-98.178,-86.284,841.755,-71.812,-58.241,804.525,-61.494,-56.679,813.705,-38.021,37.896,889.95,-36.34,140.702,908.82,-89.5,-65.942,846.855,-72.542,18.511,895.05,-97.04,116.524,1024.335,-25.637,-378.135,1417.545,-869.259,-361.506,812.94,-26.486,-226.928,833.595,-59.303,-222.01,794.24,-89.357,145.057,971.295,-111.209,140.473,976.395,-106.559,125.737,1008.27,-4.168,151.891,947.58,-9.177,156.622,929.475,-48.218,148.92,898.365,
44,-33.308,-361.635,1413.72,-64.854,-180.596,800.19,-51.364,-172.86,794.835,-69.036,-105.814,797.895,-71.772,-44.155,829.515,-79.811,-191.522,818.805,-117.544,-145.108,892.245,-100.635,-86.415,843.03,-74.789,-63.301,812.94,-67.974,-63.011,838.695,-40.655,33.184,894.285,-36.197,135.193,905.25,-86.266,-65.794,816.255,-72.438,16.038,893.775,-94.166,116.437,1023.57,-23.771,-383.334,1422.39,-869.259,-361.506,812.94,-28.917,-228.108,837.93,-57.762,-222.404,793.05,-83.818,142.024,968.745,-114.298,140.986,979.965,-106.559,122.977,1008.27,-4.208,150.743,956.76,-10.446,152.764,929.22,-48.286,144.206,899.64,
45,-29.497,-366.23,1416.525,-65.267,-183.951,805.29,-54.09,-179.031,802.995,-74.085,-111.204,805.29,-80.444,-49.849,849.15,-77.642,-196.188,819.57,-112.159,-142.405,860.625,-103.223,-88.964,845.325,-78.463,-69.027,828.24,-71.467,-66.419,852.975,-43.14,25.862,895.05,-38.74,130.457,906.78,-84.399,-68.326,819.825,-70.052,13.603,894.54,-91.318,113.579,1023.06,-21.905,-388.534,1427.235,-869.259,-361.506,812.94,-29.102,-231.875,843.285,-61.179,-237.861,839.97,-79.114,137.764,976.14,-116.859,138.16,978.945,-104.718,121.281,1017.195,-4.227,146.164,961.095,-11.715,148.907,928.965,-48.628,140.268,906.015,
46,-29.449,-365.636,1414.23,-65.701,-189.613,810.645,-56.61,-182.265,807.585,-81.286,-116.455,811.155,-89.046,-57.881,864.96,-75.398,-198.431,819.57,-108.306,-142.788,848.895,-103.117,-86.924,825.945,-83.639,-73.863,858.075,-76.911,-71.811,861.645,-45.538,20.938,894.03,-39.187,124.429,917.235,-86.84,-74.921,843.54,-67.526,8.696,893.52,-88.937,111.303,1027.905,-23.157,-390.36,1424.43,-869.259,-361.506,812.94,-29.322,-235.953,849.66,-61.644,-239.667,846.345,-74.116,135.727,980.73,-114.863,138.987,984.81,-99.397,118.794,1019.745,-4.262,142.061,969,-11.985,147.137,950.385,-49.354,134.809,919.53,
47,-25.757,-372.106,1424.175,-68.155,-192.496,813.45,-61.378,-185.524,812.175,-88.362,-121.466,814.98,-98.865,-62.838,868.02,-73.269,-200.987,820.845,-107.102,-143.499,839.46,-103.499,-89.516,829.005,-86.857,-79.355,866.745,-82.184,-77.05,867.51,-48.136,13.638,896.835,-41.802,117.188,919.53,-89.151,-79.285,865.98,-67.564,6.253,894.03,-86.551,109.027,1033.005,-24.409,-392.185,1421.625,-869.259,-361.506,812.94,-31.81,-237.157,853.995,-62.108,-241.472,852.72,-61.991,122.324,920.295,-111.906,135.974,982.515,-96.944,116.408,1023.315,-6.984,138.124,978.69,-14.825,141.613,965.94,-51.612,126.622,914.94,
48,-29.252,-370.888,1404.795,-68.582,-195.943,818.55,-64.021,-188.985,817.53,-93.695,-127.11,822.63,-106.554,-67.948,872.61,-71.088,-203.423,821.61,-102.035,-141.944,817.275,-106.907,-92.773,837.93,-89.728,-82.184,871.59,-87.547,-79.985,873.63,-50.591,6.273,896.835,-44.541,110.184,924.12,-89.859,-84.694,872.865,-65.284,1.362,896.325,-79.466,99.814,995.393,-25.66,-394.011,1418.82,-869.259,-361.506,812.94,-34.178,-239.71,854.76,-59.97,-242.266,855.525,-54.675,117.806,924.375,-107.19,131.408,988.635,-94.401,111.11,1026.12,-7.078,131.849,991.95,-17.354,135.424,959.565,-55.082,121.232,931.26,
49,-29.412,-372.908,1412.445,-71.176,-199.172,822.63,-68.753,-194.185,820.59,-101.51,-133.001,831.3,-114.551,-73.257,878.985,-71.485,-206.821,826.2,-102.926,-145.44,824.415,-112.757,-95.794,865.215,-93.327,-88.101,883.065,-93.219,-85.585,882.045,-55.548,-1.093,897.6,-47.824,104.237,938.91,-93.327,-88.101,883.065,-66.064,-3.588,907.035,-72.382,90.6,957.78,-29.242,-389.975,1404.285,-869.259,-361.506,812.94,-36.823,-244.071,861.9,-59.97,-242.266,855.525,-48.928,114.532,960.585,-103.064,127.588,1001.13,-92.115,106.095,1031.985,-9.862,127.295,998.835,-19.813,126.654,952.425,-58.831,115.948,950.64,
50,-33.146,-375.278,1406.835,-73.815,-202.485,826.965,-73.61,-197.408,824.67,-107.005,-138.776,838.695,-125.401,-78.839,887.655,-71.97,-210.503,831.81,-104.072,-147.06,833.595,-114.518,-99.696,878.73,-98.53,-90.858,886.38,-100.521,-88.05,882.555,-58.302,-6.038,902.19,-51.694,101.653,963.135,-94.189,-93.794,891.225,-65.73,-8.51,902.445,-70.503,88.915,967.98,-32.99,-392.675,1400.205,-869.259,-361.506,812.94,-39.484,-245.949,868.53,-61.043,-246.599,870.825,-43.53,106.303,957.525,-95.857,123.413,1011.84,-90.415,104.571,1044.99,-9.937,120.004,1006.485,-22.272,117.883,945.285,-64.284,112.609,992.97,
51,-37.165,-380.847,1413.21,-76.595,-206.138,832.575,-78.657,-201.024,830.28,-111.902,-141.458,840.99,-133.682,-84.324,894.285,-74.634,-211.6,836.145,-104.964,-150.621,840.735,-118.281,-103.287,888.93,-101.45,-93.741,890.715,-106.235,-93.66,889.95,-60.944,-13.485,904.74,-55.798,96.275,989.145,-96.961,-96.565,894.285,-65.711,-13.447,902.19,-68.497,84.408,977.16,-34.947,-358.069,1274.617,-869.259,-361.506,812.94,-41.825,-248.108,867.765,-60.793,-245.588,867.255,-38.685,102.11,967.47,-88.518,116.379,1023.06,-88.067,99.429,1051.11,-12.714,113.264,1007.887,-28.061,112.585,966.45,-69.738,109.27,1035.3,
52,-42.448,-366.663,1358.498,-79.309,-209.566,837.165,-83.637,-204.358,834.615,-119.637,-144.763,846.855,-142.313,-87.564,902.445,-76.478,-219.172,856.8,-106.683,-153.088,854.505,-119.502,-106.812,898.11,-106.875,-96.675,895.305,-111.681,-96.592,894.54,-66.046,-18.48,906.78,-62.983,91.702,1015.41,-100.514,-100.114,904.23,-66.046,-18.48,906.78,-68.69,80.567,979.922,-36.903,-323.464,1149.03,-523.792,-239.046,561.765,-46.822,-249.42,872.355,-60.882,-245.949,868.53,-36.188,94.562,971.55,-78.472,109.592,1038.36,-84.611,93.037,1043.97,-15.491,106.524,1009.29,-31.947,111.625,1005.465,-76.056,104.494,1044.225,
53,-47.731,-352.479,1303.787,-84.429,-210.907,842.52,-88.53,-207.401,837.675,-124.61,-147.48,849.15,-149.978,-90.187,903.975,-81.604,-220.347,861.39,-108.752,-156.058,871.08,-122.342,-109.612,900.915,-109.45,-99.239,896.325,-116.711,-96.702,895.56,-68.624,-23.478,908.055,-70.168,87.13,1041.675,-103.454,-103.052,908.31,-68.99,-21.104,912.9,-68.884,76.725,982.685,-38.86,-288.858,1023.442,-459.222,-232.949,569.415,-51.704,-249.93,874.14,-61.275,-247.538,874.14,-33.617,89.477,974.1,-70.752,102.232,1050.345,-84.405,87.109,1041.42,-19.368,102.22,1023.889,-38.316,105.754,1028.67,-79.609,99.646,1053.405,
54,-53.014,-338.295,1249.075,-89.823,-215.085,849.915,-93.286,-207.78,839.205,-130.463,-151.199,857.055,-154.272,-92.27,900.15,-84.931,-222.891,871.335,-112.568,-158.068,882.3,-125.338,-112.554,904.74,-115.203,-102.444,902.955,-122.619,-99.973,902.955,-71.749,-26.197,916.215,-73.198,84.485,1044.225,-106.03,-103.139,909.075,-69.299,-26.219,916.98,-69.078,72.883,985.447,-40.817,-254.253,897.855,-456.804,-267.832,696.086,-58.762,-249.42,872.355,-63.78,-247.971,875.67,-31.469,85.554,990.42,-62.382,96.879,1054.68,-84.57,84.423,1043.46,-23.246,97.915,1038.488,-41.866,101.909,1047.03,-85.169,93.651,1050.855,
55,-58.297,-324.111,1194.363,-94.93,-216.117,853.995,-98.922,-212.311,848.13,-137.869,-151.604,859.35,-160.199,-91.433,891.99,-90.174,-224.065,875.925,-116.18,-159.712,891.48,-128.643,-113.283,910.605,-117.609,-102.387,902.445,-127.599,-100.001,903.21,-76.295,-31.022,910.605,-79.05,78.902,1046.01,-109.98,-107.049,921.315,-69.202,-28.689,915.705,-69.271,69.041,988.21,-47.165,-256.466,901.297,-454.385,-302.715,822.757,-63.743,-252.618,875.16,-64.021,-248.909,878.985,-31.177,79.389,981.24,-55.379,87.668,1029.18,-85.252,82.224,1051.875,-27.123,93.61,1053.086,-47.993,99.863,1055.7,-87.362,90.069,1042.695,
56,-63.58,-309.927,1139.652,-100.855,-218.827,864.705,-106.46,-213.46,852.72,-143.251,-152.323,863.43,-167.62,-91.485,892.5,-95.689,-223.345,882.555,-117.31,-161.266,900.15,-129.724,-116.749,918.255,-123.865,-103.486,912.135,-133.329,-100.594,908.565,-79.317,-33.74,916.725,-81.893,76.02,1045.755,-112.813,-107.346,923.865,-69.819,-31.474,923.865,-69.465,65.199,990.972,-53.513,-258.679,904.74,-451.967,-337.598,949.429,-71.55,-254.826,882.81,-64.393,-250.354,884.085,-34.048,77.121,986.595,-48.375,78.457,1003.68,-86.657,78.017,1034.28,-31.001,89.305,1067.685,-51.374,94.992,1065.9,-90.106,84.258,1041.42,
57,-68.863,-295.742,1084.94,-108.37,-217.29,868.02,-111.793,-214.737,857.82,-151.63,-151.244,870.825,-175.349,-91.695,894.54,-101.16,-224.764,888.165,-120.452,-162.179,905.25,-130.3,-119.792,922.335,-126.892,-103.92,915.96,-138.925,-101.045,912.645,-82.351,-33.956,922.59,-84.012,72.515,1036.575,-117.709,-107.198,922.59,-72.408,-34.031,924.63,-69.659,61.357,993.735,-60.256,-255.763,894.54,-449.549,-372.482,1076.1,-78.845,-252.555,883.32,-64.727,-251.653,888.675,-36.026,76.469,1009.035,-47.26,76.547,1027.331,-86.7,75.223,1034.79,-32.628,86.278,1055.254,-53.902,91.413,1058.25,-95.198,83.721,1034.79,
58,-74.146,-281.558,1030.228,-113.986,-218.95,874.65,-119.933,-214.346,865.725,-159.153,-151.598,872.865,-180.966,-89.602,898.11,-106.418,-223.163,891.48,-123.796,-160.826,911.625,-131.201,-120.62,928.71,-132.274,-104.209,918.51,-144.203,-101.243,914.43,-84.618,-36.371,919.785,-86.871,69.695,1036.83,-121.563,-108.383,932.79,-73.147,-36.935,934.065,-72.806,58.983,999.6,-70.171,-253.748,896.07,-415.034,-395.986,1192.89,-89.003,-253.94,888.165,-68.512,-258.052,912.479,-38.003,75.817,1031.475,-46.145,74.638,1050.983,-89.351,73.664,1032.75,-34.255,83.25,1042.823,-57.798,85.701,1024.59,-94.917,80.649,1031.73,
59,-79.429,-267.374,975.517,-122.335,-218.639,883.065,-129.375,-211.913,865.47,-166.953,-149.776,876.18,-188.93,-87.416,900.915,-114.39,-221.985,896.58,-127.281,-162.085,918.765,-130.036,-124.482,938.655,-137.418,-104.296,919.275,-150.333,-102.005,921.315,-87.571,-36.552,924.375,-88.981,66.314,1028.415,-125.237,-109.361,941.205,-76.372,-39.955,975.247,-75.774,56.419,1002.66,-78.479,-256.853,907.035,-380.518,-419.49,1309.68,-96.684,-252.52,891.735,-72.297,-264.451,936.282,-39.981,75.164,1053.915,-45.03,72.729,1074.634,-92.001,72.105,1030.71,-35.882,80.222,1030.391,-59.031,83.934,1014.305,-97.572,77.69,1029.945,
60,-84.712,-253.19,920.805,-130.972,-218.532,892.5,-137.849,-211.643,874.14,-174.554,-147.72,878.22,-197.051,-85.262,904.23,-123.381,-222.465,908.565,-128.235,-160.766,925.65,-128.852,-125.834,948.855,-140.71,-102.344,924.375,-156.065,-99.924,925.395,-90.399,-39.212,927.435,-89.268,66.528,1031.73,-129.789,-106.292,936.87,-79.597,-42.975,1016.43,-74.752,52.951,989.145,-88.361,-256.708,906.525,-346.003,-442.995,1426.47,-106.723,-253.17,894.03,-76.082,-270.85,960.086,-41.958,74.512,1076.355,-43.915,70.819,1098.285,-94.541,69.078,1027.65,-37.509,77.195,1017.96,-60.264,82.167,1004.02,-97.427,76.169,1028.415,
61,-122.447,-320.764,1180.905,-138.934,-214.622,896.58,-147.679,-209.617,875.67,-182.822,-146.16,883.32,-205.688,-83.277,909.585,-129.616,-222.139,917.49,-132.678,-160.542,939.165,-128.935,-128.506,969,-146.053,-100.006,926.16,-161.62,-97.686,928.2,-93.041,-39.255,928.455,-88.584,63.215,1023.825,-133.939,-107.565,948.09,-80.236,-43.32,1024.59,-77.72,53.128,992.46,-98.73,-255.371,910.605,-296.506,-429.209,1432.59,-116.977,-251.724,897.6,-79.867,-277.249,983.89,-43.936,73.86,1098.795,-44.568,68.82,1114.605,-94.776,69.249,1030.2,-39.136,74.167,1005.529,-61.498,80.4,993.735,-97.282,74.648,1026.885,
62,-160.182,-388.338,1441.005,-147.712,-214.219,905.25,-156.449,-209.332,884.595,-191.119,-142.099,888.165,-213.031,-79.175,919.785,-139.019,-220.073,929.985,-138.681,-158.958,945.03,-148.182,-153.904,1137.045,-152.372,-100.832,933.81,-167.251,-95.458,931.26,-95.845,-41.912,931.005,-88.231,60.172,1019.745,-140.477,-105.986,957.27,-80.675,-46.377,1030.2,-77.021,49.958,983.535,-109.006,-253.586,913.155,-260.403,-422.496,1449.93,-128.031,-251.674,906.27,-83.652,-283.648,1007.693,-42.698,69.195,1067.838,-44.69,69.009,1117.665,-94.401,66.166,1026.12,-40.763,71.139,993.098,-63.097,77.958,997.432,-97.137,71.73,1025.355,
63,-176.397,-385.345,1444.575,-156.719,-213.889,914.43,-167.285,-205.903,890.715,-199.837,-140.67,894.54,-222.113,-77.188,926.16,-147.5,-218.779,935.34,-143.402,-158.734,959.31,-148.282,-154.008,1137.81,-155.859,-98.867,939.42,-173.766,-93.672,938.91,-98.42,-41.923,931.26,-87.238,56.735,1008.27,-141.992,-102.567,949.875,-82.793,-48.783,1021.53,-77.36,47.474,987.87,-120.001,-253.19,920.805,-146.215,-258.08,911.37,-138.653,-250.455,910.86,-87.437,-290.046,1031.497,-41.46,64.53,1036.881,-45.221,66.732,1130.925,-94.706,63.562,1029.435,-42.389,68.112,980.666,-64.696,75.517,1001.13,-94.635,69.146,1028.67,
64,-192.418,-381.795,1446.105,-167.755,-210.164,920.04,-178.913,-205.62,900.15,-210.947,-136.624,900.15,-235.003,-74.6,958.035,-156.24,-217.693,941.715,-149.761,-157.27,966.45,-151.125,-153.731,1135.77,-161.832,-96.792,944.265,-180.267,-91.795,946.05,-101.384,-44.655,935.085,-85.399,52.331,1002.788,-148.062,-103.173,955.485,-83.041,-51.734,1024.59,-76.681,44.377,979.2,-152.507,-284.668,1049.58,-134.901,-255.286,919.275,-151.332,-248.309,912.135,-91.221,-296.445,1055.301,-40.222,59.865,1005.924,-41.312,61.619,1067.558,-94.588,60.668,1028.16,-44.016,65.084,968.235,-66.071,75.88,1045.5,-94.776,66.429,1030.2,
65,-209.135,-379.435,1452.225,-177.643,-210.407,932.28,-190.374,-202.397,907.8,-219.515,-132.405,904.995,-242.353,-71.824,955.995,-166.371,-215.645,955.485,-160.496,-160.426,995.435,-151.804,-157.545,1140.87,-168.04,-97.393,950.13,-186.096,-92.117,949.365,-103.746,-47.125,933.3,-83.559,47.927,997.305,-153.09,-104.825,970.785,-82.731,-54.335,1020.765,-76.701,39.026,979.455,-185.012,-316.146,1178.355,-207.849,-392.907,1443.3,-162.583,-247.736,919.275,-95.006,-302.844,1079.105,-38.985,55.2,974.967,-37.404,56.505,1004.19,-92.297,55.353,1034.025,-41.409,62.499,969.255,-67.447,76.244,1089.87,-91.91,63.577,1029.69,
66,-228.529,-374.669,1449.165,-186.313,-206.426,937.38,-199.941,-199.535,917.49,-229.121,-131.172,913.665,-245.21,-65.95,946.815,-175.892,-215.076,964.665,-171.231,-163.581,1024.42,-144.637,-145.96,1056.975,-170.961,-94.97,951.915,-190.114,-90.191,956.505,-105.691,-51.935,927.945,-81.181,42.652,1001.64,-158.197,-102.033,969.51,-82.627,-59.849,1019.49,-76.761,36.373,980.22,-217.517,-347.624,1307.13,-207.886,-385.073,1443.555,-173.367,-243.713,923.1,-98.791,-309.243,1102.908,-37.747,50.534,944.01,-36.335,52.639,999.77,-92.479,52.626,1036.065,-42.03,58.05,983.79,-65.142,71.016,1101.345,-89.246,58.04,1031.475,
67,-245.172,-371.876,1453.755,-198.663,-206.023,947.325,-210.688,-195.16,920.55,-235.365,-126.839,918.51,-250.004,-63.922,955.23,-185.758,-214.681,974.865,-181.966,-166.737,1053.405,-137.469,-134.374,973.08,-177.258,-95.555,957.78,-196.236,-87.969,960.84,-108.469,-54.595,929.985,-77.82,36.874,993.735,-161.232,-102.275,971.805,-85.61,-65.578,1021.785,-73.982,30.966,978.945,-250.023,-379.102,1435.905,-216.666,-382.67,1449.42,-183.779,-241.586,924.63,-102.576,-315.642,1126.712,-38.777,46.604,969.765,-35.266,48.774,995.35,-89.18,46.711,1030.71,-39.48,50.134,987.615,-63.508,66.431,1125.825,-83.847,52.548,1034.535,
68,-257.832,-368.929,1457.835,-205.776,-202.773,944.265,-222.174,-193.867,926.415,-244.459,-122.588,924.375,-253.735,-60.947,949.62,-194.068,-209.672,976.395,-192.7,-169.893,1082.39,-154.425,-147.916,1059.78,-179.545,-95.377,955.995,-198.445,-85.158,958.8,-110.771,-59.555,927.945,-73.924,28.264,978.18,-167.645,-102.946,978.18,-84.948,-70.622,1013.88,-73.558,25.459,973.335,-267.964,-378.303,1447.89,-228.569,-374.734,1449.42,-197.085,-239.846,927.69,-106.361,-322.041,1150.516,-38.777,38.64,969.765,-34.198,44.908,990.93,-89.665,38.455,1036.32,-36.929,42.217,991.44,-60.577,57.328,1128.63,-81.035,44.063,1034.79,
69,-273.268,-364.236,1455.03,-214.742,-201.323,949.62,-231.49,-190.199,933.3,-250.553,-118.013,928.2,-259.226,-56.376,960.33,-202.434,-212.848,991.185,-203.435,-173.049,1111.375,-171.381,-161.458,1146.48,-186.06,-96.038,962.625,-201.657,-85.407,961.605,-113.374,-64.671,928.455,-71.116,22.867,976.395,-170.367,-102.973,978.435,-87.459,-78.71,1010.82,-73.423,17.434,971.55,-284.218,-378.836,1449.93,-241.319,-376.053,1454.52,-207.357,-237.437,928.2,-110.146,-328.439,1174.319,-38.95,30.813,974.1,-32.79,37.857,950.13,-87.213,32.926,1040.91,-33.67,33.532,975.63,-56.867,45.797,1076.015,-81.334,38.54,1038.615,
70,-290.569,-361.957,1461.915,-220.59,-199.311,952.425,-238.632,-187.233,931.26,-255.915,-115.599,929.22,-263.079,-53.462,955.23,-210.899,-210.459,992.715,-214.17,-176.205,1140.36,-177.224,-161.063,1143.675,-187.646,-95.504,957.27,-203.911,-85.249,959.82,-118.001,-69.486,924.885,-70.875,14.798,973.08,-176.045,-105.844,980.22,-89.771,-83.819,1005.72,-72.883,9.386,964.41,-267.425,-344.057,1321.729,-257.291,-372.137,1454.775,-214.389,-234.251,925.65,-113.931,-334.838,1198.123,-35.58,22.371,955.23,-33.34,30.428,966.068,-83.557,24.145,1030.965,-32.939,24.966,954.465,-53.157,34.266,1023.4,-79.756,30.641,1027.14,
